Condition,VH + ζ + 221 + Her 1,VH + ζ + 221 + Her 2,VH + ζ + 221 + Her 3,VL + ζ + 221 + Her 1,VL + ζ + 221 + Her 2,VL + ζ + 221 + Her 3,VH + ζ + 221 1,VH + ζ + 221 2,VH + ζ + 221 3,VL + ζ + 221 1,VL + ζ + 221 2,VL + ζ + 221 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
95,2.039153,2.246984,1.935238,0.99604,0.995248,0.997228,1.441231,1.529477,1.397108,1.250564,1.300677,1.225508,,,,,,,
95.5,2.042744,2.251292,1.938469,0.996102,0.995322,0.997271,1.439442,1.52733,1.395498,1.254765,1.305718,1.229288,,,,,,,
96,2.042794,2.251353,1.938515,0.997199,0.996639,0.998039,1.440336,1.528404,1.396303,1.256445,1.307734,1.230801,,,,,,,
96.5,2.042794,2.251353,1.938515,0.998492,0.99819,0.998944,1.4419,1.53028,1.39771,1.258135,1.309762,1.232321,,,,,,,
97,2.052755,2.263306,1.947479,0.998673,0.998408,0.999071,1.442367,1.530841,1.398131,1.264609,1.317531,1.238148,,,,,,,
97.5,2.057479,2.268975,1.951731,1.000971,1.001165,1.000874,1.442367,1.530841,1.398131,1.266662,1.319995,1.239996,,,,,,,
98,2.069603,2.283524,1.962643,1.001465,1.001758,1.001319,1.443961,1.532753,1.399565,1.269062,1.322875,1.242156,,,,,,,
98.5,2.07611,2.291332,1.968499,1.002766,1.003319,1.002489,1.447847,1.537417,1.403063,1.270608,1.32473,1.243547,,,,,,,
99,2.079062,2.294874,1.971156,1.003329,1.003995,1.002996,1.447847,1.537417,1.403063,1.272704,1.327245,1.245434,,,,,,,
99.5,2.090687,2.308824,1.981618,1.004038,1.004846,1.003634,1.448142,1.53777,1.403328,1.276469,1.331762,1.248822,,,,,,,
100,2.095126,2.314151,1.985613,1.005973,1.007168,1.005376,1.45164,1.541968,1.406476,1.284275,1.34113,1.255847,,,,,,,
100.5,2.097106,2.316527,1.987395,1.006292,1.00755,1.005663,1.459283,1.551139,1.413354,1.288628,1.346354,1.259765,,,,,,,
101,2.098759,2.318511,1.988883,1.005996,1.007195,1.005396,1.46067,1.552804,1.414603,1.288558,1.346269,1.259702,,,,,,,
101.5,2.100827,2.320992,1.990744,1.007095,1.008514,1.006386,1.463329,1.555995,1.416996,1.292832,1.351398,1.263549,,,,,,,
102,2.099793,2.319751,1.989813,1.008575,1.01029,1.007718,1.463329,1.555995,1.416996,1.295639,1.354767,1.266075,,,,,,,
102.5,2.109608,2.331529,1.998647,1.009367,1.01124,1.00843,1.463421,1.556105,1.417079,1.299144,1.358973,1.26923,,,,,,,
103,2.131502,2.357803,2.018352,1.009695,1.011634,1.008726,1.465448,1.558538,1.418903,1.303412,1.364094,1.273071,,,,,,,
103.5,2.133197,2.359836,2.019877,1.010458,1.01255,1.009412,1.465448,1.558538,1.418903,1.306891,1.36827,1.276202,,,,,,,
104,2.141538,2.369845,2.027384,1.010698,1.012838,1.009628,1.468435,1.562121,1.421591,1.307154,1.368585,1.276438,,,,,,,
104.5,2.142134,2.370561,2.027921,1.013085,1.015702,1.011777,1.472723,1.567267,1.42545,1.31068,1.372816,1.279612,,,,,,,
105,2.152019,2.382422,2.036817,1.014098,1.016918,1.012688,1.474315,1.569177,1.426883,1.313676,1.376411,1.282308,,,,,,,
105.5,2.157871,2.389445,2.042083,1.017155,1.020586,1.01544,1.474816,1.569779,1.427334,1.315426,1.378511,1.283883,,,,,,,
106,2.156235,2.387482,2.040612,1.018238,1.021886,1.016414,1.475404,1.570484,1.427863,1.316822,1.380187,1.28514,,,,,,,
106.5,2.162307,2.394769,2.046077,1.018165,1.021798,1.016349,1.475329,1.570395,1.427796,1.319734,1.383681,1.28776,,,,,,,
107,2.16436,2.397232,2.047924,1.018887,1.022664,1.016998,1.475419,1.570502,1.427877,1.321933,1.386319,1.289739,,,,,,,
107.5,2.16436,2.397232,2.047924,1.02224,1.026688,1.020016,1.475419,1.570502,1.427877,1.32635,1.391619,1.293715,,,,,,,
108,2.171356,2.405627,2.05422,1.02319,1.027828,1.020871,1.475964,1.571156,1.428367,1.32732,1.392783,1.294588,,,,,,,
108.5,2.176332,2.411598,2.058699,1.024396,1.029275,1.021956,1.47865,1.574381,1.430785,1.330962,1.397154,1.297866,,,,,,,
109,2.177744,2.413293,2.05997,1.027765,1.033318,1.024989,1.478904,1.574685,1.431014,1.334747,1.401697,1.301272,,,,,,,
109.5,2.176332,2.411598,2.058699,1.027765,1.033318,1.024989,1.48074,1.576888,1.432666,1.336174,1.403409,1.302556,,,,,,,
110,2.179812,2.415774,2.061831,1.029847,1.035816,1.026862,1.482044,1.578453,1.43384,1.339312,1.407174,1.30538,,,,,,,
110.5,2.176332,2.411598,2.058699,1.031426,1.037711,1.028283,1.483639,1.580367,1.435276,1.339687,1.407624,1.305718,,,,,,,
111,2.184986,2.421984,2.066488,1.032402,1.038882,1.029162,1.484722,1.581667,1.43625,1.342384,1.410861,1.308146,,,,,,,
111.5,2.184986,2.421984,2.066488,1.033722,1.040466,1.03035,1.486199,1.583439,1.437579,1.348536,1.418243,1.313682,,,,,,,
112,2.185545,2.422654,2.066991,1.03445,1.04134,1.031005,1.491212,1.589454,1.442091,1.353115,1.423738,1.317803,,,,,,,
112.5,2.186278,2.423533,2.06765,1.03445,1.04134,1.031005,1.491398,1.589678,1.442259,1.354557,1.425468,1.319101,,,,,,,
113,2.191653,2.429984,2.072488,1.035801,1.042961,1.032221,1.48894,1.586728,1.440046,1.355103,1.426124,1.319593,,,,,,,
113.5,2.195143,2.434172,2.075629,1.037181,1.044617,1.033463,1.486199,1.583439,1.437579,1.358125,1.42975,1.322312,,,,,,,
114,2.191653,2.429984,2.072488,1.037514,1.045017,1.033763,1.486199,1.583439,1.437579,1.358477,1.430172,1.322629,,,,,,,
114.5,2.199373,2.439247,2.079435,1.040017,1.04802,1.036015,1.491585,1.589902,1.442427,1.364113,1.436936,1.327702,,,,,,,
115,2.210548,2.452657,2.089493,1.042035,1.050442,1.037832,1.491585,1.589902,1.442427,1.375714,1.450857,1.338142,,,,,,,
115.5,2.210886,2.453063,2.089797,1.043515,1.052218,1.039164,1.494741,1.59369,1.445267,1.380265,1.456318,1.342239,,,,,,,
116,2.211275,2.45353,2.090147,1.044183,1.05302,1.039765,1.496064,1.595277,1.446458,1.382962,1.459555,1.344666,,,,,,,
116.5,2.210706,2.452847,2.089635,1.048626,1.058351,1.043763,1.496064,1.595277,1.446458,1.383893,1.460672,1.345504,,,,,,,
117,2.213736,2.456484,2.092363,1.049267,1.05912,1.04434,1.495128,1.594154,1.445615,1.387068,1.464482,1.348361,,,,,,,
117.5,2.217182,2.460618,2.095464,1.052031,1.062437,1.046828,1.496621,1.595945,1.446959,1.389646,1.467575,1.350681,,,,,,,
118,2.223121,2.467745,2.100809,1.053507,1.064208,1.048156,1.500972,1.601167,1.450875,1.395917,1.475101,1.356326,,,,,,,
118.5,2.244018,2.492821,2.119616,1.056292,1.06755,1.050663,1.499966,1.599959,1.44997,1.400058,1.480069,1.360052,,,,,,,
119,2.248599,2.498319,2.123739,1.05614,1.067368,1.050526,1.503563,1.604276,1.453207,1.40204,1.482448,1.361836,,,,,,,
119.5,2.249604,2.499525,2.124644,1.057899,1.069479,1.052109,1.499966,1.599959,1.44997,1.402496,1.482995,1.362246,,,,,,,
120,2.260353,2.512423,2.134317,1.059027,1.070832,1.053124,1.503634,1.604361,1.453271,1.405576,1.486691,1.365018,,,,,,,
120.5,2.26409,2.516909,2.137681,1.059176,1.071011,1.053258,1.503634,1.604361,1.453271,1.406654,1.487985,1.365988,,,,,,,
121,2.269147,2.522976,2.142232,1.059592,1.07151,1.053633,1.510506,1.612608,1.459456,1.411007,1.493209,1.369907,,,,,,,
121.5,2.268231,2.521877,2.141408,1.05982,1.071784,1.053838,1.513636,1.616363,1.462272,1.412491,1.494989,1.371242,,,,,,,
122,2.270063,2.524075,2.143057,1.060757,1.072908,1.054681,1.514726,1.617671,1.463253,1.414634,1.497561,1.37317,,,,,,,
122.5,2.270473,2.524568,2.143426,1.060999,1.073199,1.054899,1.515305,1.618366,1.463774,1.41661,1.499932,1.374949,,,,,,,
123,2.270268,2.524322,2.143241,1.061718,1.074062,1.055546,1.516425,1.61971,1.464782,1.420259,1.504311,1.378233,,,,,,,
123.5,2.264597,2.517517,2.138138,1.062087,1.074504,1.055878,1.517427,1.620913,1.465685,1.427134,1.512561,1.38442,,,,,,,
124,2.26409,2.516909,2.137681,1.064861,1.077833,1.058375,1.521414,1.625697,1.469273,1.433962,1.520755,1.390566,,,,,,,
124.5,2.264597,2.517517,2.138138,1.066579,1.079895,1.059921,1.521643,1.625971,1.469478,1.435995,1.523195,1.392396,,,,,,,
125,2.271323,2.525588,2.144191,1.066579,1.079895,1.059921,1.522071,1.626485,1.469864,1.441809,1.530171,1.397628,,,,,,,
125.5,2.271739,2.526086,2.144565,1.066542,1.07985,1.059888,1.527887,1.633464,1.475098,1.441809,1.530171,1.397628,,,,,,,
126,2.27487,2.529845,2.147383,1.067886,1.081463,1.061097,1.528958,1.634749,1.476062,1.441788,1.530145,1.397609,,,,,,,
126.5,2.277168,2.532602,2.149451,1.070489,1.084587,1.06344,1.530731,1.636877,1.477658,1.445243,1.534292,1.400719,,,,,,,
127,2.284346,2.541215,2.155912,1.071676,1.086011,1.064508,1.530731,1.636877,1.477658,1.446598,1.535917,1.401938,,,,,,,
127.5,2.289838,2.547805,2.160854,1.073767,1.08852,1.06639,1.53638,1.643656,1.482742,1.447364,1.536836,1.402627,,,,,,,
128,2.289862,2.547835,2.160876,1.077932,1.093518,1.070139,1.53638,1.643656,1.482742,1.452171,1.542606,1.406954,,,,,,,
128.5,2.292638,2.551165,2.163374,1.07871,1.094452,1.070839,1.538145,1.645774,1.484331,1.457691,1.54923,1.411922,,,,,,,
129,2.295656,2.554788,2.166091,1.079734,1.095681,1.071761,1.538145,1.645774,1.484331,1.458494,1.550193,1.412645,,,,,,,
129.5,2.289862,2.547835,2.160876,1.079734,1.095681,1.071761,1.53687,1.644243,1.483183,1.459746,1.551695,1.413771,,,,,,,
130,2.288925,2.54671,2.160032,1.079734,1.095681,1.071761,1.53758,1.645096,1.483822,1.461142,1.553371,1.415028,,,,,,,
130.5,2.28985,2.54782,2.160865,1.080242,1.09629,1.072218,1.538145,1.645774,1.484331,1.466609,1.559931,1.419948,,,,,,,
131,2.289617,2.54754,2.160655,1.082685,1.099222,1.074417,1.54134,1.649608,1.487206,1.467805,1.561366,1.421024,,,,,,,
131.5,2.29125,2.5495,2.162125,1.082892,1.09947,1.074603,1.541687,1.650024,1.487518,1.467207,1.560648,1.420486,,,,,,,
132,2.295049,2.554059,2.165544,1.086045,1.103254,1.077441,1.544842,1.653811,1.490358,1.471162,1.565394,1.424045,,,,,,,
132.5,2.295656,2.554788,2.166091,1.089738,1.107686,1.080764,1.547074,1.656488,1.492366,1.472692,1.56723,1.425422,,,,,,,
133,2.304531,2.565437,2.174078,1.092359,1.110831,1.083123,1.552302,1.662762,1.497071,1.482791,1.579349,1.434511,,,,,,,
133.5,2.295049,2.554059,2.165544,1.094649,1.113579,1.085184,1.553555,1.664266,1.498199,1.489012,1.586815,1.440111,,,,,,,
134,2.295509,2.554611,2.165958,1.095963,1.115156,1.086367,1.554061,1.664873,1.498655,1.490562,1.588675,1.441506,,,,,,,
134.5,2.296917,2.5563,2.167225,1.100951,1.121141,1.090856,1.559418,1.671301,1.503476,1.495856,1.595028,1.446271,,,,,,,
135,2.29803,2.557636,2.168227,1.104339,1.125207,1.093905,1.558116,1.669739,1.502304,1.501566,1.601879,1.451409,,,,,,,
135.5,2.316492,2.57979,2.184842,1.104905,1.125886,1.094415,1.558116,1.669739,1.502304,1.501566,1.601879,1.451409,,,,,,,
136,2.316615,2.579938,2.184953,1.105603,1.126724,1.095043,1.559353,1.671223,1.503417,1.507767,1.60932,1.45699,,,,,,,
136.5,2.326455,2.591745,2.193809,1.106757,1.128108,1.096081,1.55949,1.671388,1.503541,1.50863,1.610356,1.457767,,,,,,,
137,2.328874,2.594649,2.195987,1.106086,1.127303,1.095477,1.561961,1.674353,1.505765,1.509368,1.611241,1.458431,,,,,,,
137.5,2.330615,2.596738,2.197554,1.106778,1.128134,1.0961,1.561961,1.674353,1.505765,1.51002,1.612024,1.459018,,,,,,,
138,2.332356,2.598827,2.19912,1.109729,1.131675,1.098756,1.565262,1.678314,1.508735,1.51786,1.621433,1.466074,,,,,,,
138.5,2.333228,2.599873,2.199905,1.112679,1.135215,1.101411,1.565691,1.678829,1.509122,1.517643,1.621171,1.465878,,,,,,,
139,2.334517,2.601421,2.201066,1.114995,1.137994,1.103496,1.566032,1.679239,1.509429,1.52069,1.624828,1.468621,,,,,,,
139.5,2.337064,2.604477,2.203358,1.117056,1.140467,1.10535,1.567743,1.681292,1.510969,1.524447,1.629336,1.472002,,,,,,,
140,2.337064,2.604477,2.203358,1.120394,1.144473,1.108355,1.568954,1.682745,1.512059,1.529689,1.635627,1.47672,,,,,,,
140.5,2.333228,2.599873,2.199905,1.122563,1.147076,1.110307,1.569653,1.683584,1.512688,1.535935,1.643122,1.482341,,,,,,,
141,2.337064,2.604477,2.203358,1.125057,1.150068,1.112551,1.568539,1.682247,1.511685,1.535935,1.643122,1.482341,,,,,,,
141.5,2.328693,2.594431,2.195823,1.125347,1.150416,1.112812,1.570842,1.68501,1.513758,1.538507,1.646208,1.484656,,,,,,,
142,2.333544,2.600253,2.200189,1.126444,1.151733,1.1138,1.571332,1.685598,1.514199,1.547285,1.656742,1.492556,,,,,,,
142.5,2.333228,2.599873,2.199905,1.126928,1.152314,1.114235,1.574884,1.689861,1.517396,1.549965,1.659958,1.494968,,,,,,,
143,2.335791,2.602949,2.202212,1.128356,1.154027,1.11552,1.575916,1.691099,1.518324,1.554199,1.665039,1.498779,,,,,,,
143.5,2.349374,2.619249,2.214437,1.129456,1.155347,1.11651,1.575237,1.690285,1.517714,1.557868,1.669442,1.502081,,,,,,,
144,2.356214,2.627457,2.220593,1.13013,1.156156,1.117117,1.575237,1.690285,1.517714,1.560337,1.672405,1.504303,,,,,,,
144.5,2.356904,2.628284,2.221213,1.13558,1.162696,1.122022,1.574884,1.689861,1.517396,1.565125,1.67815,1.508612,,,,,,,
145,2.356214,2.627457,2.220593,1.136725,1.16407,1.123053,1.575577,1.690692,1.518019,1.570835,1.685002,1.513752,,,,,,,
145.5,2.366837,2.640205,2.230154,1.137698,1.165238,1.123928,1.576426,1.691711,1.518784,1.574722,1.689666,1.51725,,,,,,,
146,2.380399,2.656479,2.242359,1.141133,1.16936,1.12702,1.576426,1.691711,1.518784,1.580542,1.69665,1.522488,,,,,,,
146.5,2.380399,2.656479,2.242359,1.145643,1.174772,1.131079,1.576426,1.691711,1.518784,1.583739,1.700486,1.525365,,,,,,,
147,2.386378,2.663654,2.247741,1.148408,1.17809,1.133567,1.578262,1.693915,1.520436,1.588173,1.705807,1.529355,,,,,,,
147.5,2.395504,2.674605,2.255953,1.148228,1.177874,1.133405,1.578413,1.694095,1.520572,1.587302,1.704762,1.528572,,,,,,,
148,2.387049,2.664459,2.248344,1.150491,1.180589,1.135442,1.578436,1.694123,1.520592,1.594784,1.71374,1.535305,,,,,,,
148.5,2.385624,2.662749,2.247062,1.152152,1.182582,1.136937,1.578436,1.694123,1.520592,1.595675,1.71481,1.536107,,,,,,,
149,2.397068,2.676482,2.257362,1.153038,1.183646,1.137734,1.578436,1.694123,1.520592,1.599027,1.718833,1.539124,,,,,,,
149.5,2.399002,2.678803,2.259102,1.153943,1.184732,1.138549,1.578436,1.694123,1.520592,1.601798,1.722157,1.541618,,,,,,,
150,2.398587,2.678304,2.258728,1.154617,1.18554,1.139155,1.578436,1.694123,1.520592,1.607484,1.728981,1.546736,,,,,,,
150.5,2.387049,2.664459,2.248344,1.155016,1.186019,1.139514,1.578436,1.694123,1.520592,1.616791,1.740149,1.555112,,,,,,,
151,2.385624,2.662749,2.247062,1.157327,1.188792,1.141594,1.578436,1.694123,1.520592,1.62045,1.74454,1.558405,,,,,,,
151.5,2.400243,2.680292,2.260219,1.157953,1.189544,1.142158,1.578436,1.694123,1.520592,1.62231,1.746771,1.560079,,,,,,,
152,2.400637,2.680764,2.260573,1.159632,1.191558,1.143669,1.578436,1.694123,1.520592,1.627627,1.753152,1.564864,,,,,,,
152.5,2.398587,2.678304,2.258728,1.160128,1.192154,1.144115,1.578436,1.694123,1.520592,1.632575,1.759091,1.569318,,,,,,,
153,2.398794,2.678553,2.258915,1.163836,1.196603,1.147452,1.578436,1.694123,1.520592,1.633488,1.760186,1.570139,,,,,,,
153.5,2.400243,2.680292,2.260219,1.16608,1.199296,1.149472,1.578436,1.694123,1.520592,1.63727,1.764724,1.573543,,,,,,,
154,2.415565,2.698678,2.274008,1.166391,1.199669,1.149752,1.578436,1.694123,1.520592,1.637498,1.764997,1.573748,,,,,,,
154.5,2.410445,2.692534,2.2694,1.168217,1.20186,1.151395,1.578436,1.694123,1.520592,1.638035,1.765642,1.574232,,,,,,,
155,2.410445,2.692534,2.2694,1.168313,1.201976,1.151482,1.578436,1.694123,1.520592,1.641544,1.769853,1.577389,,,,,,,
155.5,2.413398,2.696078,2.272058,1.170312,1.204374,1.153281,1.578436,1.694123,1.520592,1.643245,1.771894,1.57892,,,,,,,
156,2.415565,2.698678,2.274008,1.173195,1.207834,1.155876,1.579062,1.694874,1.521155,1.644207,1.773048,1.579786,,,,,,,
156.5,2.419169,2.703003,2.277252,1.174215,1.209058,1.156794,1.582105,1.698526,1.523895,1.644469,1.773362,1.580022,,,,,,,
157,2.426378,2.711654,2.283741,1.175246,1.210295,1.157721,1.58208,1.698496,1.523872,1.651441,1.781729,1.586297,,,,,,,
157.5,2.438639,2.726366,2.294775,1.176713,1.212056,1.159042,1.58208,1.698496,1.523872,1.653292,1.78395,1.587963,,,,,,,
158,2.444128,2.732954,2.299715,1.180117,1.21614,1.162105,1.58213,1.698556,1.523917,1.654615,1.785537,1.589153,,,,,,,
158.5,2.450027,2.740032,2.305024,1.180272,1.216326,1.162245,1.582406,1.698887,1.524165,1.657263,1.788716,1.591537,,,,,,,
159,2.451996,2.742396,2.306797,1.181465,1.217758,1.163319,1.582481,1.698978,1.524233,1.66268,1.795216,1.596412,,,,,,,
159.5,2.451996,2.742396,2.306797,1.185347,1.222416,1.166812,1.582557,1.699069,1.524301,1.664139,1.796967,1.597725,,,,,,,
160,2.450912,2.741095,2.305821,1.185395,1.222474,1.166856,1.582557,1.699069,1.524301,1.665503,1.798604,1.598953,,,,,,,
160.5,2.449464,2.739357,2.304517,1.185395,1.222474,1.166856,1.583731,1.700478,1.525358,1.662079,1.794495,1.595871,,,,,,,
161,2.450027,2.740032,2.305024,1.187629,1.225155,1.168866,1.583383,1.70006,1.525045,1.669415,1.803298,1.602473,,,,,,,
161.5,2.446796,2.736155,2.302116,1.187701,1.225241,1.168931,1.583731,1.700478,1.525358,1.6746,1.809521,1.60714,,,,,,,
162,2.449464,2.739357,2.304517,1.190239,1.228287,1.171215,1.586748,1.704098,1.528073,1.675894,1.811072,1.608304,,,,,,,
162.5,2.450912,2.741095,2.305821,1.191701,1.230041,1.172531,1.586944,1.704333,1.52825,1.678326,1.813991,1.610493,,,,,,,
163,2.46552,2.758625,2.318968,1.192441,1.230929,1.173197,1.586846,1.704215,1.528162,1.680216,1.816259,1.612195,,,,,,,
163.5,2.460921,2.753105,2.314829,1.191701,1.230041,1.172531,1.58729,1.704748,1.528561,1.683599,1.820318,1.615239,,,,,,,
164,2.46552,2.758625,2.318968,1.195921,1.235105,1.176329,1.587491,1.704989,1.528742,1.686217,1.823461,1.617596,,,,,,,
164.5,2.460921,2.753105,2.314829,1.203998,1.244798,1.183598,1.588257,1.705908,1.529431,1.690704,1.828845,1.621634,,,,,,,
165,2.456161,2.747393,2.310545,1.206084,1.247301,1.185476,1.587798,1.705357,1.529018,1.694441,1.833329,1.624997,,,,,,,
165.5,2.454019,2.744823,2.308617,1.208143,1.249772,1.187329,1.591814,1.710177,1.532633,1.695177,1.834213,1.62566,,,,,,,
166,2.456322,2.747586,2.31069,1.211543,1.253852,1.190389,1.592837,1.711404,1.533553,1.695914,1.835097,1.626323,,,,,,,
166.5,2.45572,2.746864,2.310148,1.213735,1.256482,1.192362,1.592837,1.711404,1.533553,1.697516,1.837019,1.627764,,,,,,,
167,2.466568,2.759881,2.319911,1.220957,1.265148,1.198861,1.590433,1.70852,1.53139,1.699436,1.839323,1.629492,,,,,,,
167.5,2.466568,2.759881,2.319911,1.221488,1.265786,1.199339,1.58978,1.707736,1.530802,1.702521,1.843025,1.632269,,,,,,,
168,2.470149,2.764179,2.323134,1.222088,1.266506,1.199879,1.591814,1.710177,1.532633,1.703325,1.84399,1.632993,,,,,,,
168.5,2.471506,2.765807,2.324355,1.222348,1.266818,1.200113,1.593122,1.711746,1.53381,1.70593,1.847116,1.635337,,,,,,,
169,2.472863,2.767435,2.325576,1.22266,1.267192,1.200394,1.593407,1.712089,1.534066,1.707108,1.848529,1.636397,,,,,,,
169.5,2.479343,2.775211,2.331408,1.224316,1.269179,1.201884,1.593407,1.712089,1.534066,1.71033,1.852396,1.639297,,,,,,,
170,2.475075,2.770091,2.327568,1.223349,1.268019,1.201014,1.593407,1.712089,1.534066,1.711641,1.853969,1.640477,,,,,,,
170.5,2.473117,2.767741,2.325805,1.223736,1.268483,1.201362,1.593986,1.712784,1.534588,1.716215,1.859458,1.644594,,,,,,,
171,2.470149,2.764179,2.323134,1.22558,1.270696,1.203022,1.593761,1.712513,1.534385,1.716215,1.859458,1.644594,,,,,,,
171.5,2.477209,2.772651,2.329488,1.230627,1.276752,1.207564,1.59421,1.713051,1.534789,1.718684,1.862421,1.646815,,,,,,,
172,2.473117,2.767741,2.325805,1.23277,1.279324,1.209493,1.594855,1.713827,1.53537,1.72485,1.86982,1.652365,,,,,,,
172.5,2.473372,2.768046,2.326035,1.23277,1.279324,1.209493,1.594855,1.713827,1.53537,1.729084,1.874901,1.656176,,,,,,,
173,2.470081,2.764097,2.323073,1.233096,1.279715,1.209786,1.597829,1.717394,1.538046,1.730403,1.876484,1.657363,,,,,,,
173.5,2.477209,2.772651,2.329488,1.235733,1.28288,1.21216,1.597942,1.71753,1.538148,1.73133,1.877596,1.658197,,,,,,,
174,2.482084,2.7785,2.333875,1.235851,1.283021,1.212266,1.5988,1.718559,1.53892,1.736831,1.884197,1.663148,,,,,,,
174.5,2.48316,2.779792,2.334844,1.23837,1.286044,1.214533,1.599062,1.718875,1.539156,1.743036,1.891643,1.668732,,,,,,,
175,2.482747,2.779296,2.334472,1.240202,1.288242,1.216182,1.598838,1.718605,1.538954,1.744119,1.892942,1.669707,,,,,,,
175.5,2.481283,2.77754,2.333155,1.241744,1.290093,1.21757,1.598876,1.718651,1.538988,1.744097,1.892917,1.669687,,,,,,,
176,2.482084,2.7785,2.333875,1.244102,1.292922,1.219692,1.599501,1.719401,1.539551,1.747679,1.897215,1.672911,,,,,,,
176.5,2.485289,2.782346,2.33676,1.246447,1.295736,1.221802,1.603991,1.72479,1.543592,1.75128,1.901536,1.676152,,,,,,,
177,2.485171,2.782206,2.336654,1.249452,1.299342,1.224507,1.606769,1.728123,1.546092,1.753885,1.904662,1.678497,,,,,,,
177.5,2.488944,2.786733,2.340049,1.251798,1.302158,1.226618,1.607058,1.728469,1.546352,1.762833,1.9154,1.68655,,,,,,,
178,2.492682,2.791218,2.343414,1.252694,1.303233,1.227425,1.608799,1.730559,1.547919,1.7688,1.92256,1.69192,,,,,,,
178.5,2.492682,2.791218,2.343414,1.253175,1.30381,1.227858,1.610478,1.732573,1.54943,1.773808,1.928569,1.696427,,,,,,,
179,2.488944,2.786733,2.340049,1.25369,1.304428,1.228321,1.611247,1.733497,1.550123,1.774126,1.928951,1.696713,,,,,,,
179.5,2.492692,2.79123,2.343422,1.254264,1.305117,1.228838,1.611266,1.733519,1.550139,1.775802,1.930963,1.698222,,,,,,,
180,2.492692,2.79123,2.343422,1.257788,1.309346,1.232009,1.611229,1.733475,1.550106,1.774126,1.928951,1.696713,,,,,,,
180.5,2.492682,2.791218,2.343414,1.262844,1.315413,1.23656,1.610478,1.732573,1.54943,1.777648,1.933178,1.699883,,,,,,,
181,2.494353,2.793223,2.344917,1.266466,1.319759,1.239819,1.611229,1.733475,1.550106,1.779539,1.935447,1.701585,,,,,,,
181.5,2.492701,2.791241,2.343431,1.268295,1.321954,1.241466,1.609235,1.731082,1.548311,1.779678,1.935613,1.70171,,,,,,,
182,2.492692,2.79123,2.343422,1.270674,1.324809,1.243607,1.609235,1.731082,1.548311,1.778594,1.934312,1.700734,,,,,,,
182.5,2.496769,2.796123,2.347092,1.27078,1.324936,1.243702,1.609235,1.731082,1.548311,1.780392,1.93647,1.702353,,,,,,,
183,2.501808,2.80217,2.351628,1.276096,1.331315,1.248486,1.608799,1.730559,1.547919,1.781894,1.938273,1.703705,,,,,,,
183.5,2.503523,2.804227,2.35317,1.285014,1.342017,1.256513,1.608205,1.729846,1.547385,1.781925,1.93831,1.703733,,,,,,,
184,2.504138,2.804966,2.353725,1.285774,1.342929,1.257197,1.608515,1.730218,1.547664,1.785332,1.942398,1.706798,,,,,,,
184.5,2.503549,2.804259,2.353194,1.291725,1.35007,1.262553,1.608231,1.729877,1.547408,1.786049,1.943259,1.707444,,,,,,,
185,2.506822,2.808186,2.35614,1.294058,1.35287,1.264652,1.609833,1.731799,1.548849,1.788629,1.946355,1.709766,,,,,,,
185.5,2.509271,2.811126,2.358344,1.294063,1.352876,1.264657,1.609235,1.731082,1.548311,1.790725,1.94887,1.711652,,,,,,,
186,2.506003,2.807204,2.355403,1.294068,1.352882,1.264661,1.609235,1.731082,1.548311,1.794314,1.953176,1.714882,,,,,,,
186.5,2.509271,2.811126,2.358344,1.298565,1.358278,1.268709,1.611247,1.733497,1.550123,1.80107,1.961284,1.720963,,,,,,,
187,2.51388,2.816656,2.362492,1.304833,1.3658,1.27435,1.611413,1.733696,1.550272,1.812559,1.975071,1.731303,,,,,,,
187.5,2.515628,2.818753,2.364065,1.305245,1.366294,1.274721,1.611413,1.733696,1.550272,1.815013,1.978016,1.733512,,,,,,,
188,2.519881,2.823857,2.367893,1.304833,1.3658,1.27435,1.611436,1.733723,1.550292,1.818232,1.981878,1.736409,,,,,,,
188.5,2.522198,2.826638,2.369978,1.308429,1.370115,1.277586,1.612816,1.735379,1.551535,1.821745,1.986094,1.73957,,,,,,,
189,2.523161,2.827794,2.370845,1.31155,1.37386,1.280395,1.613984,1.736781,1.552586,1.822708,1.98725,1.740437,,,,,,,
189.5,2.521725,2.826069,2.369552,1.311929,1.374315,1.280736,1.613633,1.73636,1.55227,1.829035,1.994841,1.746131,,,,,,,
