NK-92 VL,NK-92 VH
116.2476067,33.41324755
112.339851,8.827951307
100.1688883,38.12315468
18.76694,32.67868022
30.57851096,45.90288042
8.961259116,7.026189634
77.44516174,61.39428714
2.616735292,59.18300544
9.028162139,59.40647146
32.30805953,135.012424
2.467908949,215.8612
63.74890374,9.156087404
72.08439799,161.7991198
107.3863114,35.25392278
118.5408,1.792816283
110.2581959,23.25113051
102.1684003,98.98653484
47.59301094,122.8635421
18.28186376,97.92306056
506.1803751,165.7479751
133.3405716,110.1942716
29.99704703,52.86264783
157.2882095,16.45143852
22.80220238,75.88582666
171.3736862,70.27818219
106.8760949,0.73356967
109.1365075,45.00946075
74.77387696,36.84849761
61.97309727,0.255339148
12.97972419,68.76642283
26.16387499,5.558826228
93.86202293,45.81296634
62.93578062,72.65746992
126.4764968,3.079238621
84.99676546,84.28537851
79.10166142,1.267863362
12.09769754,5.183621856
86.34554,0.69209514
140.3955702,7.303638171
112.3633753,64.70647
66.75353153,62.48456399
63.8398874,1.265839256
45.34370526,2.907079636
0.561099212,6
3.977022534,77.45885
245.1421373,71.40169039
121.7130615,3.317435355
9.434973705,52.83215022
4.784743169,1.762819043
2.33084,2.203543426
130.920008,111.1435934
48.50215595,4.139332792
78.49065887,6.590368217
83.78045882,0.935434655
211.7475603,68.21948244
27.42776071,87.47015311
134.3420629,79.52177
127.3513148,4.149185981
125.6359385,84.7197932
91.73684247,115.1623137
5.019035856,76.01356342
39.22578888,33.74296916
187.9715352,8.560715662
5.701495676,11.18498049
292.3947518,1
36.52231734,54.12487704
78.59798155,86.02941932
115.422985,7.886955
225.5592609,140.9481143
83.71346633,26.39034289
222.5630033,64.66521598
91.86123925,75.49016574
0.475005291,3.135694
18.37906929,4.222616802
44.57919666,145.4864913
5.710463494,0.392617881
55.6892808,27.0064316
38.52724104,39.29946844
81.27021,0.240226715
1.37140388,92.46228642
41.64556788,1.727874666
191.3606439,60.08971204
52.70961443,7.498476036
33.68759989,49.47649365
48.430075,7.031275917
208.798161,13.31687292
0.099988,3.101961299
148.8356292,3.993785844
185.2551509,17.38604534
1.277042957,78.06412624
56.92079114,107.6156091
37.63599813,4.798123164
32.92383946,5.206263946
1.19053078,193.3693569
257.1286097,15.83512875
49.16114123,77.02968409
56.44305597,1.569586597
75.30002344,2.583832812
99.0484481,0.334369349
48.32478236,15.50042922
235.6557466,26.9290746
52.05447138,5.975826632
18.77704101,25.95986944
79.32163347,0.349927564
266.2215783,47.4249442
24.20604228,13.31811461
2.005494909,0.377901904
6.754744864,27.14663707
76.36529903,21.34077814
146.5251465,2.293206258
14.71670096,8.422607868
90.35261808,1.754023391
308.1422813,7.295617239
90.96352129,9.216420996
195.8777154,2.055270047
22.35657083,51.43240817
201.1756617,0.654595818
52.37094165,81.59755185
304.3366917,1.043363963
68.68875921,22.37305771
461.6639335,223.6499288
96.66434874,94.26336485
4.301776023,66.17046
178.7570572,343.8907418
7.456817095,58.6676979
322.2534536,1.0106775
146.3581968,6.563045052
279.2748356,2.646582104
13.37911109,0.588903454
83.11533373,2.398510073
216.4798049,5.869572
76.01057788,0.556494148
98.52250266,5.806698424
11.81949204,85.93558
108.9753648,1.653509582
6.371454848,10.63219817
101.6091509,23.89313075
4.512451798,0.899733715
0.655265,15.57349559
91.01669,1.271750674
3.076312799,14.40851476
92.06237418,131.4745909
61.65787182,43.49100659
103.1534246,27.39280686
51.79704535,47.14332629
66.62546574,9.072515
76.96911247,2.428574808
2.279732664,61.06882843
47.8801747,10.59859897
64.14869756,34.29881631
35.38013451,1.339525343
75.04686142,23.35419141
44.21386095,2.029439153
158.6206599,68.25232
0.476908208,152.438897
6.374311342,33.06995832
27.55032601,18.72244818
24.22695736,3.630577162
28.72676877,3.780024893
190.4242585,100.9716472
22.46586576,2.729492439
318.2421181,2.49753254
61.82357578,11.97339589
21.1520994,74.3658366
87.03729357,35.80749731
4.98110234,2.5589778
66.46344,4.071740184
25.47314828,121.0500437
1.414496427,2.732401451
37.43649636,2.489127299
37.62370025,7.025866711
18.02391483,0.252970894
3.009052016,18.45826012
2.779172828,3.675057116
0.903594101,1.651790351
43.09749,3.853435543
60.65950859,4.15282
62.17143955,1.450927794
72.80064022,2.512109336
105.4114181,36.03420067
41.62867317,6.278894324
5.308162556,1.716255473
4.658259817,6.608339361
64.49932,0.057766013
56.16290444,65.64740957
6.480538893,35.4505404
116.7571235,1.68178455
91.50897213,9.730925119
7.586126202,72.37618807
10.64020266,4.498043692
9.427368195,5.284189809
11,10.72451135
103.5015861,5.55650148
27.30188148,2.494850062
88.35969,12.83772559
147.5799644,57.72870562
2.066928092,4.628098149
448.3437874,5.709577701
358.1884038,3
75.62943635,0.27477
1.325749312,66.39646249
447.1163387,1.64160776
2,0.023176219
3.251387528,1.799093793
34.99208342,25.36196255
69.04123802,98.53632825
135.4024406,0.025375197
88.00591451,0.444723195
106.8025301,1.560746515
83.70637753,21.77692122
4.732640873,20.44092167
191.18384,52.46825634
264.6271,2.169235061
5.217835,2.027901021
138.8969754,1.579464517
4.091464348,18.76963183
14.6055214,9.842867
1.845717417,2.028111464
82.97569735,1.592882517
1.69746805,1.480675905
486.4447405,4.02878344
73.15939603,2.331535366
5.183751924,25.5685971
67.95329578,1.919859953
33.8622612,1.608516998
22.07149933,1.66364458
42.65370852,10.3261899
151.5723074,5.586242328
28.93758757,19.57764145
4.155823049,97.16250744
59.05343332,0.631658377
115.4759,6.023509228
2.963711433,0.665354508
14.21365242,0.469974951
89.6367202,0.8704559
163.2755721,30.76838773
0.879259772,1.591390878
3.45379792,7.966248518
7.526795126,91.16971959
99.80344,18.08995421
16.76536692,3.109119668
468.884561,5.577351239
0.819418249,17.90758468
0.508408906,103.7258901
5.179683783,0.440075569
5.783099781,2.529898932
18.34143061,0.815678
60.56457364,79.7967082
183.0209554,4.825329
45.92469962,2.748201447
55.80932653,0.264062526
1.092290663,284.443444
31.68777142,1.158725796
47.27471193,6.106324999
2.682631628,1.263597305
4.531923367,50.80563409
47.37799476,61.00835025
82.59301221,10.06216489
83.26489581,2.656244175
69.27302921,0.164958248
2.730994175,0.162724414
71.63122051,1.114170931
2.896329442,122.6316241
17.38278607,0.434581327
55.04930607,6.067455548
16.87509556,1.080608815
49.04234049,39.52222
78.15941717,3.327510432
19.54016402,4.042362899
82.0453117,15.51449936
127.9459518,24.53399888
0.814015,21.972587
15.10084915,1.126570278
3.107907151,9.033982419
1.753827472,0.770235342
1.243757465,0.271316783
114.2562991,0.558843897
0.361048397,0.813685708
279.5992902,2.368476434
3.265786883,0.770734347
61.68262039,41.66679088
50.4708346,0.067413
10.61032578,0.584224
0.794909337,0.557666559
204.9984105,0.331731461
3.723802,0.039148
72.03403226,2.90793287
8.400453725,0.228739526
1.322624941,0.143282751
40.15510924,49.6776181
5.064111302,0.324641632
83.76229,0.742603493
1.131346,0.274026673
3.697119043,0.681631252
46.07561921,87.45972203
0.42139891,3.655208253
1.543720873,1.533223196
36.20050601,4.685158361
2.344791488,6.896684981
51.55361536,3.634272969
35.89396014,20.91777022
132.1849,3.634743387
66.38349395,2.57125102
89.22799802,0.796537078
2.796684122,3.864318095
150.1012544,9.057612291
2.751993908,1.660624583
94.15857516,1.440444465
9.927248868,4.488000466
0.585056661,1.186178411
53.33243444,0.67773738
3.889035539,3.170960315
141.968546,3.02466821
111.8758729,1.399045667
71.89572454,2.815017452
0.983769638,3.833032627
446.023156,0.74531067
230.474044,5.664765718
76.34758,1.891003004
6.519600628,0.534236995
1.092369437,0.975657659
2.304927561,3.252473323
4.718869826,0.88764504
65.64968405,0.275850912
104.1349816,0.426652
0.850274902,0.863967
124.046345,32.26931928
9.45333512,0.541927749
199.9435443,0.613041
43.30946986,2.423819698
4.762802709,0.76063923
22.96962231,0.665103549
121.2442686,1.227706038
17.54215121,1.842146494
252.7963185,0.928515656
3.13335083,1.383223149
46.91490844,2.52882584
18.04658629,0.557255676
112.7991316,2.014330429
55.43539474,3.992535562
81.25656,4.008030032
165.4247343,1.123678701
0.651858621,1.061618517
92.76452484,75.11621569
36.35088085,2.962892972
22.8693043,0.686629128
38.79673447,3.243095
20.09258013,5.429536972
12.31657298,1.610354215
63.94342695,2.102569681
1.160458565,0.465314646
22.97923055,0.988911453
81.79575,0.789606737
0.435721993,68.24960392
20.63453737,96.13975877
1.432558959,13.48438631
28.22836509,325.99977
7.19614683,341.2258168
0.42690944,117.5649625
22.79530407,294.5732278
116.5064995,54.5703775
4.565567271,8.746994994
39.92719302,53.39533883
14.53824386,39.03978315
44.62862675,4.189109
38.77669978,246.0384776
2.054733925,34.94168943
0.617647322,88.18645517
0.48561415,122.9133643
50.49974563,1.445990097
29.26342169,193.5043745
56.1086436,16.98374711
1.924971764,7.821118906
48.09408,206.9266769
0.761903298,41.17716833
1.185898957,40.17343397
15.67168338,79.20585185
1.244561396,11.36210587
9.655444,349.6337265
53.70747928,300.6783682
5.746174816,17.50676695
9.158001087,146.9497303
6.172771866,216.7125246
1.195819148,65.25106916
122.7623912,1.071247664
145.6084994,6.136953274
3.763375606,117.0451498
0.793228102,365.5636159
0.464122655,86.92962707
80.79016848,27.92546885
0.881320302,124.8657824
1.298480756,56.23853
0.499158279,349.1120534
0.298862244,180.4838678
57.38674971,125.5148695
52.08189843,114.9298623
13.60875,107.3223472
0.276901621,14.04365017
35.24224104,482.720687
170.491468,132.2147587
13.53012253,406.0551327
37.43184258,11.81690144
1.26451303,8.222345565
65.1772293,124.7504224
4.164010434,100.8486793
2.313954127,141.9867264
74.75246932,256.0230033
29.16010393,185.1561952
3.702631578,92.80717
2.701273617,8.456100626
93.26987346,134.0024962
71.21214483,12.13377856
1.61243408,60.16405015
85.04996,140.2641805
2.833074111,34.58025778
132.078384,64.19316915
72.4495782,413.5422979
38.97985054,2.22298087
39.54100495,41.2085
8.355264027,79.78649041
1.82433014,39.09890107
28.01673335,106.4231266
0.861613395,126.0521644
3.051159151,171.8766064
175.3047657,43.51427242
1.086829125,61.779
0.81524878,80.46826
2.446363796,66.07296714
6.836569316,60.79849384
1.978332838,276.1295658
35.61882914,45.23295479
22.83865902,78.97359887
316.4439577,163.6056726
1.70490753,36.35403
14.91659403,88.71351
68.23421052,30.69116918
2.149414858,177.367425
1.686681085,20.84974733
1.154941388,375.4441384
35.99698945,30.65963717
1.326239402,936.3941359
1.922267956,125.952317
83.94074,14.12470234
69.37111295,21.47330774
86.75494815,270.2078175
0.462605934,534.1611541
0.372797289,98.1404279
3.57688,9.710139
0.462849129,143.5591435
22.72069206,107.5716931
13.82179109,118.5092055
21.49115362,422.7686002
0.876549736,42.53650629
2.574671923,106.8791735
8.399579085,206.2811447
25.4959255,241.0084122
17.98069171,80.64637
23.23771766,81.91305995
1.510882771,119.2365651
8.732192,53.60460149
24.51183352,2.471606524
24.61858129,106.6353545
1.134487693,79.99094735
35.06592582,1.924968
20.07151,1.166617961
7.413899314,61.01005619
50.85724575,99.21876029
19.14698652,59.71257562
85.20999,50.28734228
2.862165274,110.3738049
5.373985,144.5416157
41.88477649,2.632633249
2.47717587,0.727532458
23.98232248,38.2257491
36.50368943,209.2286025
14.11419948,150.4737725
6.090736642,380.0195803
3.193561524,72.33579988
25.97948227,177.717482
1.772777609,45.37733
0.752910559,362.0746978
1.6865172,167.2404602
0.518597951,6.86451522
37.5233279,2.372527152
5.674355174,109.2876467
2.496374401,69.77608
0.648555099,84.50223453
0.765530406,15.61772078
106.8028215,18.83377984
2.380735314,183.4088241
1.670813018,79.53524
2.547608063,101.0961471
1.649717102,167.3969703
0.550166374,43.254481
317.5865875,52.59690051
76.03727509,134.8049427
1.909755218,164.8178417
53.65853735,217.4139474
81.04030279,12.85555289
0.410951997,123.9959686
43.20939751,4.029039306
3.389216553,151.6049729
71.19466905,3.52077272
4.068792424,94.47606056
110.6253297,267.5370429
1.623464937,135.9409791
79.65615621,121.8945073
4.299621124,235.7313042
44.22111903,246.0383764
5.48846977,12.11292448
125.1765541,17.50425152
17.18209482,211.1129804
4.882255319,35.15722532
53.69491372,104.1331631
1.446891354,91.31960273
0.657574452,37.03183424
20.24146765,49.94442034
41.81426962,127.0749754
0.915792314,137.1352017
4.741487183,70.11032567
9.080604674,58.71961679
31.40814131,64.80811
39.52006416,24.09505263
17.68663,34.55863162
132.2922785,93.99059838
76.04202846,10.66096979
40.65990794,385.3149807
3.536718552,82.84198514
22.2064975,47.85319541
0.29863401,61.14600507
17.7222866,54.64083486
75.95489246,15.32657166
13.06273035,339.1961525
17.21707486,3.197727414
4.687937467,19.3751208
1.643037758,83.26838671
4.905033983,67.40953999
41.01525493,12.82740655
54.62106849,60.5262721
83.29479157,124.2571207
23.88635557,67.47766433
0.616836075,436.980935
6.457323388,31.28239094
35.77404677,30.07293935
28.20630565,38.20782348
1.179544265,304.4509838
6.142051522,175.1507949
84.72503,54.49135228
2.364997,88.55063
0.278224,27.49273726
1.751152348,249.7117283
69.22800673,98.58439072
1.716093096,11.5630515
3.554106492,43.46151308
0.570817514,129.7497464
87.54945854,88.38920782
7.460131605,205.5818395
48.19961197,12.21424353
10.062759,257.30644
57.07491838,246.8437611
0.278307308,104.5634894
97.61149,0.387035667
0.783556625,83.77770445
2.870813644,144.5255
5.533102165,16.69562722
0.87358287,280.4626493
18.94811071,72.8267123
1.037875518,158.7025057
129.3564983,5.088414673
19.0323189,289.7607384
1.067744155,89.48087669
0.311948628,993.6325281
1.113923196,1.688289597
0.617804233,99.46370164
8.529985502,55.21369888
1.760268886,68.36158
1.60623989,94.89081
0.336181088,108.1753936
24.4624522,80.97662881
7.24658366,81.32334913
0.333205614,89.68161
0.418701612,63.75036311
8.298726,21.36388177
4.747606151,192.7750802
2.550400888,354.4034835
1.498936431,28.50168824
3,246.2355155
0.728847609,7.858004503
24.80722233,63.63249809
8.666808602,76.08378777
3.250352457,577.1116361
0.509125607,265.0867793
0.136171831,14.34662764
24.88511453,6.045550856
1.429536934,380.2033
83.30861145,18.89933212
44.57005516,39.57447788
9.106126157,139.672498
4.872729549,110.3774142
1.056838354,243.2295157
0.199225873,165.727322
0.521211774,123.0035179
0.518509549,79.12579124
0.821867086,59.29308929
87.22290281,475.1162884
31.87871423,9.375635812
25.58162028,111.8024107
15.03395343,43.7873663
39.91237285,70.22308105
94.65699,56.9059058
74.30260138,82.58332944
8.910573645,485.7395699
257.0345045,0.199390281
75.84996256,90.63759
59.99925966,91.53495075
72.61202,70.92881
2.547861293,44.03231079
303.015587,39.24244297
9.039235776,129.6213717
352.5538749,59.95653884
85.29401,47.63833916
163.8947964,33.41235018
10.35569544,264.9490954
58.38781,14.72159549
192.0887043,42.96460353
2.1812743,0.896122581
5.860857305,66.51143171
13.87909842,24.07573227
323.5379108,175.9955976
9.096486421,206.0111555
99.95928958,88.88149335
150.3076824,35.51318614
9.065257633,2.281320902
52.38562956,1.495889969
10.52331374,12.71244911
200.0857156,93.32532417
53.35345787,213.0621454
11.92445,124.4341208
71.78104605,30.86351594
141.7488114,7.391930745
206.8559698,95.81824
112.6058504,90.96028921
646.3413723,61.68156323
77.85026,50.87378398
71.87721412,122.2115359
317.1892157,22.51411259
99.4079699,7.688760975
14.24395344,206.4280502
64.18090536,58.55282
0.697874978,2.154578629
64.07926371,96.71577624
48.41134328,27.63170472
114.1556777,780.2463518
68.81080774,56.18093009
380.0215045,1.288227749
153.5126461,131.9154192
539.8704988,8.37584356
51.60978,60.86728836
0.098439,96.19287621
0.896612,27.60465042
4.777643135,221.8151458
47.88078691,121.1045182
45.41137763,207.3582401
42.47994954,58.40156483
105.4094846,2.401792368
40.19301518,0.488972753
1.88842919,52.13838041
21.0101714,97.45291
23.213856,11.69225339
35.586556,25.22816854
181.0284305,4.450192514
151.4907945,50.43989
279.8489752,3.749162453
152.7877644,2.720175415
377.5301076,9.767564812
172.8682329,83.16299694
7.660781189,23.95674684
174.5787134,15.6891784
10.78321131,251.3132272
1.388275327,29.62736889
100.3372344,3.202650507
213.3850638,117.7819263
4.697398301,55.05003903
481.4908637,4.956035
360.0596076,26.64573246
861.1921113,92.86341183
378.2105853,17.61100137
397.0488889,47.87296
191.0388204,95.98020688
53.34847213,192.6623085
10.72752639,252.8083548
35.07591822,106.3306492
24.21693595,86.92616
143.6288905,25.72463555
2.406385777,288.0877052
283.3780043,101.8328537
84.94887991,503.2249965
200.9838128,1.244515382
129.0355241,321.5415294
1.532707894,55.28904285
62.24373164,4.386824856
75.08738613,17.37236713
67.52477531,76.62527969
37.79166755,233.3029431
35.27541,47.64179852
71.07504283,35.81895619
25.41113828,55.29637
1.398368625,193.6663
143.9737084,11.18126013
22.44054407,243.9335805
225.0601765,25.64257902
18.03221373,0.227673119
21.09061379,157.8535544
72.46175,0.396355697
115.8209301,104.3477199
70.40458391,129.0736191
1.646039804,43.07597998
819.9508293,39.48748137
45.7464492,146.3218555
193.0155402,94.88494263
176.9829758,191.566821
182.1346929,28.10150504
6.27606203,4.208327066
213.6699482,288.0185298
2.608103637,1.038637195
11.28830483,76.93827525
172.4007053,62.87265
245.4554815,32.86660791
80.22978687,93.50851129
19.6661085,6.14414476
62.49061089,446.59788
238.0368478,38.38037
89.93792542,8.90254209
138.2965996,84.94516868
125.7204827,290.9104123
60.1919575,154.7039259
130.8296461,115.1726398
7.310059964,78.7824489
76.66783073,17.12168577
54.32139879,0.792886539
39.5601326,91.30258
308.5869104,3.332697852
17.768858,0.294430775
59.47310514,123.231848
39.34418928,0.762887318
164.8687559,20.89044513
258.002232,312.338904
128.4832629,4.780452941
140.6638881,1.816274205
4.144861,14.86596874
300.7714399,12.11381556
160.6719242,27.09568317
220.4586118,2.010919871
1052.275413,87.71537534
7.687052554,1.820245663
50.90378485,40.99388456
183.0296956,109.2769161
24.26555868,103.354583
384.7946011,15.54061623
4.600951302,2.861005361
64.29917235,1.618289028
225.6472224,7.628295325
117.1623002,70.54583353
103.7366917,111.7927983
1.801584987,0.602669745
87.13267517,153.7507737
328.000023,37.27873101
17.05810293,227.4361663
97.38966437,1.595335261
27.65382012,2.438019941
157.2315376,3.051176345
299.2780775,7.920778908
149.6486319,14.44038248
42.15988918,28.6685207
749.6978,178.4128418
77.57232458,25.24869055
310.5102488,0.69954034
38.44950684,2.09096176
282.2694823,10.54949128
269.8541311,0.740573225
6.19729246,0.397249359
672.6714756,0.456658323
30.63940014,144.7337089
93.17947491,329.0438814
1.241282147,0.98812
66.35284224,5.747091713
3.635227598,9.744893172
196.1488228,17.52262716
69.63467,22.52634057
299.8564029,0.607379001
288.3128313,42.26704406
46.53977529,8.81210512
4.201432046,21.39003044
695.1374242,34.43544116
0.534116597,43.2166225
4.421194739,70.26983481
90.83558838,128.7923845
112.0301505,18.78081251
9.453497662,4.557277742
154.2407312,13.78774926
19.75925309,3.895161101
148.8129788,519.5216665
20.60000706,76.20970546
23.83824892,6.695485969
139.3558641,39.55947146
58.93351593,208.8056448
100.6268669,6.851515607
185.1081998,89.12519876
72.23817741,5.75340317
163.4829,2.171605661
171.5789339,21.43035056
41.6793906,55.02266631
40.68300586,1.034343244
114.9790157,2.831171642
402.9892989,344.8218964
2.063191976,122.7186929
240.4605469,96.39943116
31.04496073,6.75496
55.18845171,10.54268613
148.5345089,9.776973058
370.9217617,0.488712642
0.815357033,5.679865362
80.26562401,4.064117136
27.92262,1.572450574
271.7956198,216.2112757
6.471994732,16.06575407
1.372747856,24.36578513
491.6508428,74.10693924
126.3851519,67.43609058
2.356556447,1.336502699
194.4908761,333.3124897
104.0926586,35.61706608
148.7104021,33.41749691
5.192215781,59.38183104
1.936372787,119.5812078
6.592465674,1.341444072
172.6351148,4.134772412
38.10252351,127.5323655
69.68720867,93.43145
343.1206051,169.1973567
246.4852227,18.2320634
3.460206679,61.46378886
51.44121866,43.67952836
86.18162,11.51158677
77.69136733,130.6062243
48.32253422,68.66678635
34.20507732,2.180586201
194.0737875,26.57412925
77.67377116,213.9996317
409.9689902,1.259683295
196.1405154,10.40744195
457.4909075,60.9117424
431.5537392,97.9342691
353.2819237,27.3595073
42.43586226,155.7949474
456.7320045,9.632894269
3.102574476,63.97942815
273.3680206,140.9318939
71.98926018,120.9278405
74.23762692,4.802916035
167.6085705,49.78417017
45.44893,14.93962633
310.7751,18.54079581
8.648638901,96.80658814
4.849097503,13.66806364
613.7935677,41.55767445
286.3896,14.52442461
77.33714034,44.83554458
5.638345877,52.69848188
3.214172628,4.107364731
25.71759513,7.369472236
184.4090351,2.631249468
212.6849926,160.0670892
550.3781846,113.2004511
44.15531,4.928206905
23.5130715,67.64940274
78.3873,2
259.5145408,78.54241846
150.388002,2.292502455
89.34673206,7.487028728
22.84118611,87.83902197
84.94824612,9.824736
27.13115032,0.332689683
193.6923396,1.64065274
3.01304558,1.619477779
35.80112,20.99685957
15.90585693,10.10931725
158.8820736,24.62077144
48.40791972,95.5290071
7.231044523,137.6894061
73.76054112,86.86976936
16.18229841,6.966744
57.15280601,148.8412585
212.2970745,1.346414562
161.9750589,3.017783249
131.7716579,27.79456597
36.26375752,86.12464484
5.792104,23.00635274
190.6569443,0.480870075
1.435789492,22.36275
31.60482852,195.5737481
344.5986286,207.2515518
44.87440498,0.275797636
65.00276162,40.26075
44.84963827,93.45815
244.5239444,0.390209518
84.45590865,19.9277835
407.1355137,25.56430517
99.71987747,10.41735198
119.8960201,1.111078339
135.4846953,25.53061019
7.638992193,39.6584876
317.1731142,168.6048708
123.8362177,133.014857
59.49678865,37.8275029
50.17777948,71.31054121
115.3013497,0.774607886
3.470084839,112.690568
159.815985,57.70856132
71.73461527,2.473881019
36.43961972,20.94376898
33.81427861,102.2601987
14.55732,3.11117432
157.9649908,50.14984005
202.2514976,89.41766906
242.6059684,134.2919584
55.89664308,19.03438365
63.14307136,2.233689022
120.5497388,218.3864397
82.48026191,6.357116607
51.37110455,20.74555057
48.97127912,69.26211959
9.180179862,21.11610605
276.3845,58.204693
21.77709393,3.676981868
99.51797437,52.90375041
399.290079,54.55186873
156.8635783,49.18861079
81.2803912,3.381574465
215.73663,0.790486465
231.9748005,240.8471882
3.763085222,0.437822614
206.0509349,20.0799875
13.38157623,78.61078258
4.659235205,88.01273364
157.1931724,1.0903503
21.92870724,8.419602
337.02525,42.95581
83.4347,37.35922149
1.786154939,1.694416953
78.23062177,1.233593261
171.4822393,5.045877605
83.14402393,14.45321249
109.1318575,1.217736161
157.9400764,92.8019355
34.90735314,15.87574174
186.8410664,82.60370744
234.2647804,1.543483253
60.00256859,6.163982057
14.18688681,41.48722
262.2969727,5.489252714
4.413422532,51.69324393
67.4385013,5.627573289
53.81123206,32.10056458
165.7870518,66.50251044
38.26593974,368.0909033
57.1504752,7.13701758
128.9782321,153.422986
549.3116975,253.666257
102.0558923,109.9971558
44.26478623,36.03133742
184.7538571,5.665359801
137.990272,4.659267678
96.09817556,12.40353941
13.15729998,20.54436763
62.66680146,71.51073508
116.7498681,129.7519548
139.0076065,108.3144896
153.9001915,106.397404
33.10937976,5.844845587
127.6364333,26.61297531
530.0813135,116.9400716
386.1364329,160.6276725
21.58274214,8.209344068
87.70689015,24.84116213
0.529418649,33.81658404
161.0514078,69.64747035
141.8512593,59.76763883
292.5789331,9.277136397
64.30119453,14.10285401
103.3938607,75.18179073
210.0114124,44.90968
185.67417,9.357048899
191.8346417,1.913215622
265.7536602,2.332145718
57.64741582,110.6984621
58.4847,2.764276132
234.4120867,192.4417169
0.5463136,3.569066988
8.038211,107.8273
245.6369044,40.94331055
35.43078411,40.45240728
107.7743745,3.185074699
8.139524724,168.6174398
172.4220993,75.35388555
65.63386114,127.7968364
46.61347938,83.33469754
92.246387,69.37622198
3.962525224,48.89325667
40.72117147,71.39591108
67.73854249,4.522244
197.2281337,26.72391312
132.3292803,6.468385
2.402901645,119.6341629
84.05628465,3.755751445
104.2871968,13.07997987
128.1717407,0.372088
47.13057238,116.4403845
31.3578292,119.1259042
18.98838715,0.700293216
338.1737864,212.6071375
6.353063226,303.7472009
374.8380319,8.777345987
69.83879293,48.19504598
89.73546471,4.180680462
93.04740165,167.5650185
138.0261386,15.96943008
43.26289978,5.093065625
325.1080434,3.210809062
165.0912401,88.29837
3.286632947,230.1243063
94.28162213,40.99493479
0.477071872,56.53955487
155.1957536,1.080293961
48.46241893,304.7656939
102.3125626,1.981660542
444.8632492,63.6987567
143.5426341,27.15576176
64.86023528,31.55266804
128.3208234,89.78145098
3.674948121,403.077178
89.65729805,5.686624832
102.1025035,150.0145348
0.863016388,13.26671525
34.06500472,19.89905713
213.067894,2.592611776
1.275735436,7.109491507
63.07936475,59.22310502
89.69703946,4.64879422
42.77727712,256.6101478
17.73133719,0.934391
231.7289147,18.08819953
3.695868789,10.11762363
65.55562253,56.74770844
50.30278999,98.78615751
69.88447075,0.49053351
39.15949736,7.189652474
4.411923767,9.53757611
55.25367983,2.78719
1.723048614,15.86983208
22.6729366,61.37472795
25.7917691,37.02070231
29.93687122,33.33983014
49.93366485,14.91433575
110.9815311,159.079272
87.48359453,3.19421915
202.5819596,16.47548808
28.42733295,18.33869414
123.3626773,9.897821561
25.88122191,434.8553
52.24060403,75.34108
34.7507041,1.100067043
12.51783951,73.55841
84.36329278,2.57908548
61.11531056,1.258095063
19.96123389,0.275807293
40.93174487,14.17754868
134.0921909,55.15370378
3.273795594,86.00059937
88.11540317,9.862802566
60.3801857,164.0654994
27.32015265,10.40774368
118.7370154,12.28037975
44.8014498,35.35364
139.2169291,1.383782658
1.516217188,131.4495628
1.882698486,84.18614059
210.4383342,2.60956777
34.45546242,54.33491915
400.0586751,8.752668525
3.454964947,4.887673
71.23066387,8.298910878
15.77729028,21.61190853
2.528018276,54.6680994
64.6015819,4.570848531
118.8738712,4.855550123
65.36240451,5.046110264
2.482496,6.998331536
63.99695094,1.822159388
20.35192981,115.7667349
80.78899906,23.30031066
5.590707386,3.599616229
32.45150244,3.037666975
92.6385176,65.89922
64.66451428,1.45739339
9.355828659,1.112846356
0.111468626,0.618369825
35.09141842,1.362263762
222.2096334,11.23165803
138.5844467,1.745803122
173.9686975,44.70984198
70.04463495,2.175816488
72.85918585,29.0257956
187.4263141,4.223839337
249.7756192,35.44080038
159.7438176,4.0023982
122.8141372,71.61473945
97.46751617,1.999776461
259.0211571,0.812358279
16.16969827,5.934181075
155.9384258,91.89900534
45.6946,24.80153413
81.08898866,1.669526916
11.79187513,79.07168299
16.43004789,90.80768852
15.06457189,0.848026721
16.09342738,30.22330775
61.03075,5.739466688
3.25876789,2.778694139
228.5696698,5.668158714
112.4068711,16.90537913
17.4036787,92.15865837
0.059668,0.508687836
0.508213568,73.47225669
36.41950071,3.651322895
70.79243135,27.74530607
10.10219551,6.462982728
62.81955,7.807241724
246.4502,94.21617584
3.129559417,2.877681514
66.00573391,1.713363886
24.61141903,2.812060435
191.1493698,58.96613152
211.1009069,0.21320891
13.94947066,96.04920754
133.5403908,1.469219611
73.33435701,90.58515
268.7255083,0.95868065
15.29312135,93.06495015
14.4507092,241.187332
0.793852584,3.053557306
6.710644842,0.29574517
0.926657186,13.18215783
97.80313281,2.973017414
26.00218776,66.62590254
1.705721671,0.632469288
58.20286467,0.408117899
25.98775161,121.6734027
10.1654074,108.5571265
72.28972937,87.48335953
77.52869619,0.883476065
124.9086044,25.96168023
93.35694171,21.60830724
17.15727845,8.373483576
33.93154683,1.565308324
286.1511947,7.027985933
57.76747465,80.71288532
8.318394542,3.375849624
13.25240671,30.11207004
37.14654,6.850288526
2.382360934,18.37614
14.16127384,54.92649427
4.595968947,10.36749813
257.1454092,80.70535986
212.8467945,0.377192436
0.430169,44.53690616
20.80171293,2.438930976
0.491345851,0.966823893
103.8123737,0.289734482
111.504516,78.34503648
45.966827,0.997349264
46.73897108,269.7807115
0.481690262,35.64420467
34.03451176,0.828432584
38.52252862,3.670714437
16.41402804,0.348320681
