Condition,VH + ζ + SKOV + Her 1,VH + ζ + SKOV + Her 2,VH + ζ + SKOV + Her 3,VL + ζ + SKOV + Her 1,VL + ζ + SKOV + Her 2,VL + ζ + SKOV + Her 3,VH + ζ + SKOV 1,VH + ζ + SKOV 2,VH + ζ + SKOV 3,VL + ζ + SKOV 1,VL + ζ + SKOV 2,VL + ζ + SKOV 3
Seconds,,,,,,,,,,,,
715.5,10.63978,12.56774,9.675802,4.082964,7.867864,6.494291,1.075517,1.09062,1.151034,1.170654,1.204784,1.426634
716,10.63883,12.5666,9.674951,4.080383,7.869377,6.495502,1.075563,1.090676,1.151127,1.170654,1.204784,1.426634
716.5,10.63874,12.56649,9.67487,4.08119,7.869825,6.49586,1.07539,1.090468,1.150779,1.170888,1.205066,1.427221
717,10.63883,12.5666,9.674951,4.08119,7.871437,6.497149,1.075633,1.09076,1.151266,1.170889,1.205067,1.427222
717.5,10.63874,12.56649,9.67487,4.08119,7.871793,6.497434,1.075911,1.091093,1.151822,1.170889,1.205066,1.427222
718,10.63823,12.56587,9.674404,4.080383,7.870006,6.496005,1.076423,1.091707,1.152845,1.170956,1.205147,1.42739
718.5,10.63823,12.56587,9.674404,4.08119,7.869825,6.49586,1.076383,1.09166,1.152767,1.170963,1.205156,1.427408
719,10.63866,12.56639,9.67479,4.08119,7.870006,6.496005,1.076706,1.092047,1.153412,1.171051,1.205261,1.427627
719.5,10.63874,12.56649,9.67487,4.079623,7.869754,6.495803,1.077195,1.092634,1.154389,1.171689,1.206026,1.429222
720,10.63866,12.56639,9.67479,4.079623,7.869377,6.495501,1.077668,1.093201,1.155335,1.171689,1.206026,1.429222
720.5,10.6369,12.56428,9.673212,4.081144,7.869377,6.495501,1.077668,1.093201,1.155335,1.171689,1.206026,1.429222
721,10.63689,12.56427,9.673199,4.080383,7.869615,6.495692,1.077786,1.093343,1.155572,1.17186,1.206232,1.429651
721.5,10.63634,12.56361,9.672707,4.079396,7.869825,6.49586,1.077904,1.093485,1.155808,1.171944,1.206332,1.429859
722,10.63425,12.5611,9.670823,4.077071,7.870087,6.496069,1.077668,1.093201,1.155335,1.171992,1.206391,1.42998
722.5,10.63416,12.561,9.670747,4.07812,7.869946,6.495956,1.077904,1.093485,1.155808,1.172199,1.206638,1.430497
723,10.63462,12.56155,9.67116,4.077071,7.869887,6.495909,1.078011,1.093613,1.156021,1.17212,1.206544,1.4303
723.5,10.63381,12.56057,9.670427,4.076896,7.869754,6.495803,1.077957,1.093549,1.155914,1.172199,1.206638,1.430497
724,10.63272,12.55926,9.669444,4.075793,7.869377,6.495502,1.077904,1.093485,1.155808,1.172285,1.206742,1.430713
724.5,10.63258,12.5591,9.669324,4.075338,7.869946,6.495956,1.077957,1.093549,1.155914,1.172199,1.206638,1.430497
725,10.63272,12.55926,9.669444,4.073665,7.869615,6.495692,1.07814,1.093768,1.156279,1.172293,1.206752,1.430732
725.5,10.63258,12.5591,9.669324,4.074332,7.869825,6.49586,1.078286,1.093944,1.156573,1.172306,1.206768,1.430766
726,10.63388,12.56066,9.670494,4.074332,7.869759,6.495807,1.078581,1.094298,1.157163,1.172555,1.207066,1.431387
726.5,10.63402,12.56082,9.670616,4.073628,7.869377,6.495502,1.078632,1.094358,1.157263,1.172555,1.207066,1.431387
727,10.63265,12.55918,9.669384,4.073647,7.869377,6.495502,1.078663,1.094396,1.157327,1.172555,1.207066,1.431387
727.5,10.63258,12.5591,9.669324,4.073647,7.869946,6.495956,1.078818,1.094582,1.157637,1.172916,1.207499,1.432291
728,10.63258,12.5591,9.669321,4.073345,7.869684,6.495748,1.079008,1.09481,1.158016,1.173023,1.207628,1.432558
728.5,10.63258,12.5591,9.669321,4.073469,7.868876,6.495101,1.079216,1.095059,1.158432,1.173035,1.207642,1.432588
729,10.63258,12.55909,9.669319,4.073665,7.869759,6.495807,1.079258,1.095109,1.158516,1.17327,1.207925,1.433176
729.5,10.63272,12.55926,9.669446,4.073469,7.869615,6.495692,1.079396,1.095275,1.158792,1.173506,1.208207,1.433764
730,10.63402,12.56082,9.670616,4.07322,7.869759,6.495807,1.079396,1.095275,1.158792,1.173757,1.208508,1.434392
730.5,10.63396,12.56075,9.67056,4.073345,7.870087,6.496069,1.079492,1.095391,1.158985,1.173757,1.208508,1.434392
731,10.63547,12.56257,9.671927,4.073628,7.870579,6.496463,1.079492,1.095391,1.158985,1.174583,1.2095,1.436457
731.5,10.6369,12.56428,9.673212,4.073469,7.870579,6.496463,1.079855,1.095826,1.15971,1.174786,1.209743,1.436964
732,10.63689,12.56427,9.673199,4.07322,7.871437,6.497149,1.080267,1.09632,1.160533,1.175068,1.210081,1.43767
732.5,10.63689,12.56427,9.673199,4.071933,7.870579,6.496463,1.080508,1.09661,1.161016,1.175122,1.210146,1.437805
733,10.63689,12.56427,9.673199,4.071763,7.869946,6.495956,1.08064,1.096768,1.161279,1.175122,1.210146,1.437805
733.5,10.63663,12.56396,9.67297,4.071593,7.869496,6.495597,1.080774,1.096928,1.161547,1.175302,1.210363,1.438256
734,10.6369,12.56428,9.673212,4.071477,7.869615,6.495692,1.08082,1.096984,1.16164,1.175552,1.210663,1.438881
734.5,10.63634,12.56361,9.672707,4.071362,7.866457,6.493165,1.081106,1.097327,1.162212,1.175669,1.210803,1.439172
735,10.63634,12.56361,9.672707,4.070592,7.863775,6.49102,1.081383,1.097659,1.162766,1.175857,1.211028,1.439642
735.5,10.63823,12.56587,9.674404,4.068752,7.866202,6.492962,1.0814,1.097679,1.162799,1.175857,1.211028,1.439642
736,10.64013,12.56815,9.676115,4.066803,7.867135,6.493708,1.081416,1.0977,1.162833,1.175943,1.211132,1.439858
736.5,10.64013,12.56815,9.676115,4.067778,7.863775,6.49102,1.0814,1.097679,1.162799,1.176467,1.211761,1.441169
737,10.63931,12.56717,9.675376,4.067778,7.863712,6.490969,1.081383,1.097659,1.162766,1.17685,1.21222,1.442126
737.5,10.63995,12.56794,9.675959,4.06587,7.863648,6.490919,1.081716,1.098059,1.163432,1.176943,1.212332,1.442359
738,10.63978,12.56774,9.675802,4.064615,7.865239,6.492191,1.081802,1.098163,1.163604,1.177579,1.213095,1.443948
738.5,10.64015,12.56818,9.676135,4.066803,7.864025,6.49122,1.081838,1.098205,1.163676,1.177872,1.213447,1.44468
739,10.63978,12.56774,9.675802,4.066594,7.864025,6.49122,1.081946,1.098335,1.163892,1.178159,1.213791,1.445399
739.5,10.64017,12.56821,9.676156,4.066594,7.864276,6.491421,1.082018,1.098422,1.164037,1.17832,1.213984,1.445801
740,10.63978,12.56774,9.675802,4.065242,7.865239,6.492191,1.081946,1.098335,1.163892,1.179126,1.214951,1.447815
740.5,10.63978,12.56774,9.675802,4.071086,7.866457,6.493165,1.082018,1.098422,1.164037,1.17949,1.215388,1.448725
741,10.63995,12.56794,9.675959,4.071763,7.863775,6.49102,1.082141,1.098569,1.164282,1.180213,1.216256,1.450534
741.5,10.64017,12.56821,9.676156,4.071362,7.865239,6.492191,1.082366,1.098839,1.164731,1.180539,1.216647,1.451348
742,10.63978,12.56774,9.675802,4.071593,7.866923,6.493538,1.082722,1.099267,1.165444,1.180966,1.217159,1.452415
742.5,10.64035,12.56842,9.676316,4.071362,7.867499,6.494,1.08275,1.0993,1.1655,1.181241,1.217489,1.453102
743,10.64035,12.56842,9.676316,4.071593,7.868256,6.494605,1.083016,1.09962,1.166033,1.181414,1.217697,1.453536
743.5,10.63883,12.5666,9.674951,4.071477,7.867499,6.494,1.083043,1.099652,1.166087,1.181414,1.217697,1.453536
744,10.6369,12.56428,9.673212,4.071763,7.867499,6.494,1.083387,1.100064,1.166774,1.181492,1.217791,1.45373
744.5,10.6378,12.56536,9.674017,4.071763,7.863648,6.490919,1.083516,1.100219,1.167032,1.181526,1.217831,1.453815
745,10.63638,12.56365,9.672741,4.071477,7.864025,6.49122,1.08374,1.100488,1.16748,1.181788,1.218145,1.454469
745.5,10.63613,12.56335,9.672516,4.071593,7.863712,6.490969,1.08374,1.100488,1.16748,1.181814,1.218176,1.454534
746,10.63688,12.56426,9.673194,4.071593,7.866711,6.493369,1.083926,1.100711,1.167851,1.18184,1.218207,1.454599
746.5,10.63688,12.56425,9.673189,4.071763,7.868566,6.494853,1.084158,1.10099,1.168316,1.18184,1.218207,1.454599
747,10.63689,12.56427,9.673199,4.071593,7.867864,6.494291,1.084198,1.101038,1.168397,1.181895,1.218274,1.454738
747.5,10.63995,12.56794,9.675959,4.070809,7.868256,6.494605,1.084333,1.101199,1.168665,1.181895,1.218274,1.454738
748,10.64108,12.5693,9.676974,4.0707,7.868876,6.495101,1.08482,1.101784,1.169639,1.182018,1.218422,1.455046
748.5,10.64108,12.5693,9.676974,4.0707,7.867864,6.494291,1.085221,1.102265,1.170442,1.182086,1.218503,1.455214
749,10.64194,12.57033,9.677749,4.070809,7.866923,6.493538,1.085221,1.102265,1.170442,1.182709,1.219251,1.456773
749.5,10.64108,12.5693,9.676974,4.0707,7.865239,6.492191,1.085551,1.102662,1.171103,1.182709,1.219251,1.456773
750,10.64035,12.56842,9.676316,4.0707,7.863599,6.490879,1.085961,1.103153,1.171922,1.183044,1.219653,1.457611
750.5,10.64053,12.56863,9.676476,4.071362,7.864276,6.491421,1.086024,1.103229,1.172048,1.183428,1.220114,1.45857
751,10.63931,12.56717,9.675376,4.070592,7.866711,6.493369,1.086523,1.103827,1.173045,1.184439,1.221326,1.461097
751.5,10.64013,12.56815,9.676115,4.071477,7.867135,6.493708,1.08659,1.103909,1.173181,1.184839,1.221806,1.462096
752,10.64015,12.56818,9.676135,4.071593,7.866711,6.493369,1.086626,1.103952,1.173253,1.185053,1.222064,1.462633
752.5,10.64015,12.56818,9.676135,4.0707,7.866202,6.492962,1.086662,1.103995,1.173325,1.185742,1.222891,1.464356
753,10.64015,12.56818,9.676135,4.068752,7.86806,6.494448,1.086671,1.104006,1.173343,1.18625,1.2235,1.465625
753.5,10.64081,12.56897,9.676725,4.070592,7.867499,6.494,1.086709,1.104051,1.173418,1.18629,1.223548,1.465726
754,10.64035,12.56842,9.676316,4.070809,7.868256,6.494605,1.086709,1.104051,1.173418,1.186331,1.223597,1.465827
754.5,10.63995,12.56794,9.675959,4.071593,7.868566,6.494853,1.087282,1.104739,1.174565,1.186331,1.223597,1.465827
755,10.64013,12.56815,9.676115,4.072185,7.868566,6.494853,1.087382,1.104859,1.174764,1.186454,1.223744,1.466134
755.5,10.63995,12.56794,9.675959,4.073469,7.869377,6.495502,1.087382,1.104859,1.174764,1.186454,1.223744,1.466134
756,10.64108,12.5693,9.676974,4.072059,7.869377,6.495501,1.087382,1.104859,1.174764,1.186556,1.223867,1.46639
756.5,10.64116,12.5694,9.677047,4.072185,7.86806,6.494448,1.087555,1.105066,1.175109,1.186857,1.224229,1.467143
757,10.64116,12.5694,9.677047,4.071933,7.867499,6.494,1.087562,1.105074,1.175124,1.187461,1.224953,1.468651
757.5,10.64131,12.56957,9.677175,4.071763,7.869126,6.495301,1.087631,1.105158,1.175263,1.188064,1.225677,1.470161
758,10.64162,12.56994,9.677455,4.071763,7.868566,6.494853,1.088303,1.105964,1.176606,1.188114,1.225737,1.470286
758.5,10.64131,12.56957,9.677175,4.071593,7.858366,6.486693,1.088363,1.106036,1.176726,1.188064,1.225677,1.470161
759,10.64187,12.57024,9.677682,4.071763,7.857981,6.486385,1.088465,1.106158,1.17693,1.188064,1.225677,1.470161
759.5,10.64162,12.56994,9.677455,4.071763,7.859675,6.48774,1.088465,1.106158,1.17693,1.188133,1.22576,1.470333
760,10.64194,12.57033,9.677749,4.071933,7.860856,6.488685,1.088547,1.106257,1.177095,1.188124,1.225748,1.470309
760.5,10.64162,12.56994,9.677455,4.072185,7.860953,6.488763,1.0887,1.10644,1.1774,1.188124,1.225748,1.470309
761,10.64081,12.56897,9.676725,4.072185,7.860957,6.488766,1.088736,1.106483,1.177472,1.188133,1.22576,1.470333
761.5,10.64194,12.57033,9.677749,4.072702,7.860957,6.488766,1.088736,1.106483,1.177472,1.188157,1.225789,1.470393
762,10.64202,12.57042,9.677815,4.072059,7.860953,6.488763,1.089147,1.106977,1.178294,1.188157,1.225789,1.470393
762.5,10.64136,12.56964,9.677228,4.071933,7.860953,6.488763,1.089086,1.106903,1.178171,1.188211,1.225853,1.470527
763,10.64116,12.5694,9.677047,4.071477,7.859675,6.48774,1.089209,1.10705,1.178417,1.18824,1.225888,1.4706
763.5,10.64125,12.56949,9.677121,4.071362,7.86095,6.48876,1.089621,1.107545,1.179241,1.188502,1.226202,1.471255
764,10.64136,12.56964,9.677228,4.0707,7.860953,6.488763,1.090197,1.108236,1.180394,1.188513,1.226216,1.471283
764.5,10.64162,12.56994,9.677455,4.0707,7.861147,6.488918,1.090272,1.108327,1.180545,1.188747,1.226496,1.471867
765,10.64125,12.56949,9.677121,4.069672,7.861886,6.489509,1.090337,1.108404,1.180673,1.18896,1.226752,1.4724
765.5,10.64081,12.56897,9.676725,4.068752,7.861886,6.489509,1.090413,1.108495,1.180825,1.18896,1.226752,1.4724
766,10.64017,12.56821,9.676156,4.069672,7.863069,6.490456,1.090679,1.108815,1.181358,1.188899,1.226679,1.472247
766.5,10.63978,12.56774,9.675802,4.067778,7.863775,6.49102,1.090989,1.109187,1.181978,1.188993,1.226792,1.472483
767,10.64015,12.56818,9.676135,4.066594,7.863648,6.490919,1.090989,1.109187,1.181978,1.189027,1.226832,1.472566
767.5,10.63874,12.56649,9.67487,4.064615,7.866457,6.493165,1.091111,1.109334,1.182223,1.189041,1.226849,1.472602
768,10.6382,12.56584,9.674381,4.065242,7.867864,6.494291,1.091138,1.109365,1.182276,1.189041,1.226849,1.472602
768.5,10.63923,12.56707,9.675304,4.064615,7.869377,6.495502,1.091164,1.109397,1.182329,1.189041,1.226849,1.472602
769,10.638,12.5656,9.674199,4.064344,7.869825,6.49586,1.091304,1.109565,1.182609,1.189027,1.226832,1.472566
769.5,10.6369,12.56428,9.673212,4.064344,7.871437,6.497149,1.091534,1.109841,1.183068,1.189055,1.226866,1.472638
770,10.6382,12.56584,9.674381,4.06353,7.871793,6.497434,1.091625,1.10995,1.183251,1.189092,1.226911,1.472731
770.5,10.63874,12.56649,9.67487,4.062508,7.870006,6.496005,1.091749,1.110099,1.183498,1.189106,1.226927,1.472765
771,10.63962,12.56754,9.675656,4.061486,7.869825,6.49586,1.091781,1.110137,1.183562,1.189146,1.226976,1.472866
771.5,10.63843,12.56611,9.674585,4.061486,7.870006,6.496005,1.091749,1.110099,1.183498,1.189146,1.226976,1.472866
772,10.63735,12.56482,9.673614,4.062508,7.869754,6.495803,1.091968,1.110362,1.183937,1.189258,1.227109,1.473144
772.5,10.638,12.5656,9.674199,4.063802,7.869377,6.495501,1.092156,1.110587,1.184311,1.18979,1.227748,1.474474
773,10.6369,12.56428,9.673212,4.064073,7.869377,6.495501,1.092164,1.110596,1.184327,1.19006,1.228072,1.475149
773.5,10.6363,12.56356,9.672674,4.064073,7.869615,6.495692,1.092171,1.110606,1.184343,1.19006,1.228072,1.475149
774,10.63396,12.56075,9.67056,4.063802,7.869825,6.49586,1.092645,1.111174,1.185291,1.19006,1.228072,1.475149
774.5,10.63547,12.56257,9.671927,4.060638,7.870087,6.496069,1.093074,1.111689,1.186148,1.18979,1.227748,1.474474
775,10.63634,12.56361,9.672707,4.05979,7.869946,6.495956,1.09314,1.111768,1.18628,1.18952,1.227424,1.4738
775.5,10.63595,12.56314,9.672358,4.059604,7.869887,6.495909,1.093124,1.111749,1.186249,1.18979,1.227748,1.474474
776,10.635,12.562,9.671497,4.059296,7.869754,6.495803,1.093124,1.111749,1.186249,1.190893,1.229072,1.477234
776.5,10.63595,12.56314,9.672358,4.05979,7.869377,6.495502,1.093155,1.111786,1.18631,1.191017,1.22922,1.477542
777,10.635,12.562,9.671497,4.059417,7.869946,6.495956,1.093155,1.111786,1.18631,1.191023,1.229228,1.477557
777.5,10.63462,12.56155,9.67116,4.060638,7.869615,6.495692,1.09329,1.111948,1.18658,1.191178,1.229414,1.477946
778,10.63462,12.56155,9.67116,4.059604,7.869825,6.49586,1.093335,1.112002,1.18667,1.191178,1.229414,1.477946
778.5,10.63396,12.56075,9.67056,4.059296,7.869759,6.495807,1.093421,1.112105,1.186841,1.191283,1.229539,1.478207
779,10.63408,12.56089,9.670671,4.059296,7.869377,6.495502,1.093356,1.112027,1.186711,1.191755,1.230106,1.479387
779.5,10.63381,12.56057,9.670427,4.058504,7.869377,6.495502,1.093421,1.112105,1.186841,1.192032,1.230439,1.480081
780,10.63381,12.56057,9.670427,4.057833,7.869946,6.495956,1.093553,1.112264,1.187106,1.192032,1.230439,1.480081
780.5,10.63402,12.56082,9.670616,4.057833,7.869684,6.495748,1.093796,1.112555,1.187592,1.192354,1.230825,1.480886
781,10.635,12.562,9.671497,4.057833,7.868876,6.495101,1.093829,1.112595,1.187658,1.192552,1.231062,1.481379
781.5,10.63663,12.56395,9.672965,4.057833,7.869759,6.495807,1.093829,1.112595,1.187658,1.192673,1.231208,1.481683
782,10.63613,12.56335,9.672516,4.059296,7.869615,6.495692,1.093986,1.112783,1.187971,1.192848,1.231417,1.482119
782.5,10.63613,12.56335,9.672516,4.059604,7.869759,6.495807,1.093879,1.112655,1.187758,1.19307,1.231684,1.482675
783,10.63595,12.56314,9.672358,4.060638,7.870087,6.496069,1.094092,1.11291,1.188184,1.192959,1.231551,1.482397
783.5,10.63547,12.56257,9.671927,4.05979,7.870579,6.496463,1.094092,1.11291,1.188184,1.19307,1.231684,1.482675
784,10.63638,12.56365,9.672741,4.059296,7.870579,6.496463,1.094216,1.113059,1.188432,1.193156,1.231787,1.48289
784.5,10.63663,12.56395,9.672965,4.059417,7.871437,6.497149,1.094333,1.1132,1.188666,1.193255,1.231906,1.483138
785,10.63425,12.5611,9.670823,4.059604,7.870579,6.496463,1.094488,1.113386,1.188976,1.193255,1.231906,1.483138
785.5,10.63663,12.56395,9.672965,4.059604,7.869946,6.495956,1.094643,1.113572,1.189286,1.193255,1.231906,1.483138
786,10.6369,12.56428,9.673212,4.059175,7.869496,6.495597,1.094643,1.113572,1.189286,1.193443,1.232131,1.483607
786.5,10.63689,12.56427,9.673205,4.059296,7.869615,6.495692,1.094643,1.113572,1.189286,1.193567,1.23228,1.483917
787,10.6378,12.56536,9.674017,4.059417,7.866457,6.493165,1.094935,1.113922,1.18987,1.193631,1.232358,1.484078
787.5,10.63735,12.56482,9.673614,4.059604,7.863775,6.49102,1.094949,1.113939,1.189898,1.193747,1.232497,1.484368
788,10.6369,12.56428,9.673212,4.059604,7.866202,6.492962,1.094998,1.113997,1.189996,1.193798,1.232558,1.484496
788.5,10.63688,12.56425,9.673189,4.058504,7.867135,6.493708,1.094998,1.113997,1.189996,1.193747,1.232497,1.484368
789,10.63735,12.56482,9.673614,4.059175,7.863775,6.49102,1.095385,1.114462,1.190769,1.194719,1.233663,1.486798
789.5,10.63843,12.56611,9.674585,4.059417,7.863712,6.490969,1.095773,1.114927,1.191546,1.194747,1.233697,1.486868
790,10.64013,12.56815,9.676115,4.059417,7.863648,6.490919,1.095773,1.114927,1.191546,1.194747,1.233697,1.486868
790.5,10.64035,12.56842,9.676316,4.057833,7.865239,6.492191,1.09595,1.11514,1.1919,1.194747,1.233697,1.486868
791,10.64017,12.56821,9.676156,4.059604,7.864025,6.49122,1.095862,1.115034,1.191723,1.194819,1.233783,1.487049
791.5,10.64108,12.5693,9.676974,4.05979,7.864025,6.49122,1.096115,1.115338,1.192231,1.195019,1.234023,1.487548
792,10.64194,12.57033,9.677749,4.060638,7.864276,6.491421,1.096283,1.115539,1.192565,1.195371,1.234446,1.488428
792.5,10.64229,12.57075,9.678063,4.059417,7.865239,6.492191,1.096285,1.115541,1.192569,1.195451,1.234541,1.488627
793,10.6439,12.57269,9.679514,4.05979,7.866457,6.493165,1.096337,1.115604,1.192673,1.195522,1.234626,1.488804
793.5,10.64497,12.57396,9.680471,4.061486,7.863775,6.49102,1.096311,1.115573,1.192621,1.195522,1.234626,1.488804
794,10.64539,12.57447,9.680852,4.063802,7.865239,6.492191,1.096443,1.115732,1.192887,1.195814,1.234977,1.489535
794.5,10.64539,12.57447,9.680852,4.06353,7.866923,6.493538,1.096542,1.11585,1.193083,1.195817,1.234981,1.489543
795,10.64539,12.57447,9.680852,4.060638,7.867499,6.494,1.096814,1.116177,1.193628,1.195883,1.23506,1.489708
795.5,10.64517,12.5742,9.680651,4.059604,7.868256,6.494605,1.096885,1.116262,1.193769,1.196084,1.235301,1.49021
796,10.64509,12.5741,9.680577,4.05979,7.867499,6.494,1.096885,1.116262,1.193769,1.196681,1.236017,1.491703
796.5,10.64539,12.57447,9.680852,4.06353,7.867499,6.494,1.096885,1.116262,1.193769,1.196681,1.236017,1.491703
797,10.64561,12.57474,9.681053,4.063802,7.863648,6.490919,1.097363,1.116836,1.194726,1.196817,1.236181,1.492043
797.5,10.64539,12.57447,9.680852,4.063802,7.864025,6.49122,1.097414,1.116897,1.194828,1.196953,1.236344,1.492383
798,10.64513,12.57415,9.680614,4.06353,7.863712,6.490969,1.097466,1.116959,1.194932,1.197525,1.23703,1.493812
798.5,10.64509,12.5741,9.680577,4.063802,7.866711,6.493369,1.097544,1.117052,1.195087,1.198577,1.238292,1.496443
799,10.64539,12.57447,9.680852,4.06353,7.868566,6.494853,1.097825,1.11739,1.19565,1.198922,1.238706,1.497305
799.5,10.64497,12.57396,9.680471,4.059604,7.867864,6.494291,1.097962,1.117554,1.195923,1.199004,1.238805,1.49751
800,10.64499,12.57399,9.680491,4.05979,7.868256,6.494605,1.097962,1.117554,1.195923,1.198922,1.238706,1.497305
800.5,10.64411,12.57293,9.679697,4.059175,7.868876,6.495101,1.098192,1.117831,1.196385,1.198922,1.238706,1.497305
801,10.64561,12.57474,9.681053,4.060638,7.867864,6.494291,1.098199,1.117839,1.196398,1.199209,1.23905,1.498021
801.5,10.64513,12.57415,9.680614,4.061486,7.866923,6.493538,1.098206,1.117847,1.196412,1.199249,1.239098,1.498121
802,10.64539,12.57447,9.680852,4.059296,7.865239,6.492191,1.098371,1.118045,1.196742,1.1995,1.2394,1.49875
802.5,10.64539,12.57447,9.680852,4.058504,7.863599,6.490879,1.098517,1.11822,1.197033,1.199712,1.239654,1.499279
803,10.64517,12.5742,9.680651,4.058504,7.864276,6.491421,1.0987,1.11844,1.1974,1.199785,1.239742,1.499463
803.5,10.64495,12.57394,9.680452,4.057833,7.866711,6.493369,1.098973,1.118768,1.197946,1.199911,1.239893,1.499777
804,10.64509,12.5741,9.680577,4.057833,7.867135,6.493708,1.099162,1.118994,1.198324,1.200235,1.240282,1.500587
804.5,10.64561,12.57474,9.681053,4.059296,7.866711,6.493369,1.099461,1.119354,1.198923,1.20056,1.240673,1.501401
805,10.64499,12.57399,9.680491,4.059175,7.866202,6.492962,1.099572,1.119486,1.199143,1.200694,1.240833,1.501736
805.5,10.64411,12.57293,9.679697,4.059175,7.86806,6.494448,1.099776,1.119731,1.199552,1.200694,1.240833,1.501736
806,10.64499,12.57399,9.680491,4.057833,7.867499,6.494,1.099907,1.119889,1.199815,1.200694,1.240833,1.501736
806.5,10.64647,12.57577,9.681824,4.059175,7.868256,6.494605,1.10031,1.120372,1.20062,1.200904,1.241085,1.50226
807,10.64682,12.57618,9.682136,4.058504,7.868566,6.494853,1.100384,1.120461,1.200768,1.201068,1.241281,1.502669
807.5,10.64641,12.5757,9.681772,4.057833,7.868566,6.494853,1.100658,1.12079,1.201317,1.201415,1.241698,1.503538
