Condition,VH Zeta + 221 WT 1,VH Zeta + 221 WT 2,VH Zeta + 221 WT 3,VL Zeta + 221 WT 1,VL Zeta + 221 WT 2,VL Zeta + 221 WT 3,VH Zeta + 221 CD58KO 1,VH Zeta + 221 CD58KO 2,VH Zeta + 221 CD58KO 3,VL Zeta + 221 CD58KO 1,VL Zeta + 221 CD58KO 2,VL Zeta + 221 CD58KO 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
329,1.534327,2.808333701,2.39215,2.94312,3.785175,3.56711,2.026454,1.491632,2.502921,1.8209,1.264671,1.1677,,,,,,,
329.5,1.534327,2.809713081,2.393057,2.962967,3.785615,3.567429,2.026454,1.495251,2.505196,1.82005,1.264671,1.1677,,,,,,,
330,1.534327,2.815448754,2.395758,2.965966,3.791983,3.566953,2.029132,1.497188,2.507453,1.817089,1.264678,1.1677,,,,,,,
330.5,1.534327,2.819561432,2.394919,2.96919,3.801675,3.565765,2.033337,1.498478,2.508694,1.82005,1.264671,1.167532,,,,,,,
331,1.534327,2.817688115,2.396719,2.969833,3.796003,3.566628,2.033337,1.498967,2.50998,1.817089,1.264671,1.166604,,,,,,,
331.5,1.534327,2.819561432,2.397004,2.973633,3.809174,3.567392,2.03515,1.502291,2.50998,1.815233,1.264678,1.166604,,,,,,,
332,1.534327,2.818624774,2.394503,2.97676,3.80346,3.572224,2.033337,1.502885,2.51165,1.815233,1.264678,1.166604,,,,,,,
332.5,1.534327,2.817040936,2.394528,2.984924,3.80369,3.571199,2.033337,1.502885,2.513274,1.815114,1.264678,1.167364,,,,,,,
333,1.53183,2.812352706,2.398392,2.990579,3.795115,3.573166,2.033337,1.502885,2.513274,1.814995,1.264665,1.167364,,,,,,,
333.5,1.53183,2.811829166,2.399234,3.008511,3.811679,3.575357,2.030521,1.503342,2.515365,1.814388,1.264665,1.167364,,,,,,,
334,1.534327,2.812090936,2.39972,3.026327,3.819238,3.603052,2.030521,1.505808,2.516381,1.814388,1.264665,1.167364,,,,,,,
334.5,1.534327,2.818624774,2.405086,3.021723,3.812927,3.609209,2.029132,1.503342,2.517396,1.814388,1.263201,1.167364,,,,,,,
335,1.534327,2.817688115,2.407482,3.035753,3.812873,3.610646,2.026454,1.507056,2.517656,1.814388,1.264665,1.166604,,,,,,,
335.5,1.529334,2.820174877,2.411091,3.046032,3.813643,3.626883,2.026454,1.505808,2.516381,1.814388,1.266798,1.166604,,,,,,,
336,1.529334,2.823305088,2.412111,3.048922,3.835196,3.611557,2.029132,1.505808,2.517656,1.814388,1.266798,1.166604,,,,,,,
336.5,1.529334,2.821600531,2.412826,3.048922,3.839302,3.628083,2.029132,1.506432,2.517396,1.813607,1.268918,1.166604,,,,,,,
337,1.529334,2.821600531,2.413154,3.061166,3.844345,3.629521,2.03515,1.507604,2.515365,1.815114,1.269248,1.167364,,,,,,,
337.5,1.529334,2.823305088,2.413823,3.071055,3.84593,3.634356,2.035536,1.507604,2.516381,1.814995,1.269578,1.166604,,,,,,,
338,1.529334,2.823305088,2.414415,3.073635,3.855706,3.652998,2.035536,1.50733,2.517656,1.813433,1.269578,1.166604,,,,,,,
338.5,1.529334,2.827193422,2.416487,3.079991,3.85857,3.653087,2.03515,1.50733,2.517656,1.812768,1.269578,1.165844,,,,,,,
339,1.529334,2.824548536,2.416669,3.082948,3.857088,3.673953,2.03515,1.50733,2.526849,1.811603,1.269578,1.162612,,,,,,,
339.5,1.53183,2.827245223,2.418537,3.083287,3.858651,3.675822,2.03515,1.507604,2.517916,1.812289,1.270415,1.162612,,,,,,,
340,1.534327,2.825870979,2.419689,3.083625,3.862385,3.676551,2.034764,1.508575,2.517656,1.811397,1.270992,1.162612,,,,,,,
340.5,1.53183,2.828811845,2.4197,3.088791,3.867309,3.688182,2.034764,1.51164,2.515365,1.810726,1.272255,1.162612,,,,,,,
341,1.53183,2.828054434,2.422669,3.096649,3.873668,3.696984,2.037238,1.510592,2.517396,1.811061,1.275052,1.164228,,,,,,,
341.5,1.53183,2.824042221,2.424616,3.101075,3.877189,3.689252,2.035536,1.510592,2.517916,1.810726,1.273517,1.164228,,,,,,,
342,1.53183,2.825870979,2.426681,3.101846,3.880037,3.699246,2.036387,1.509545,2.535782,1.810726,1.272255,1.162612,,,,,,,
342.5,1.528741,2.825870979,2.431443,3.107604,3.880727,3.698476,2.03515,1.509545,2.535782,1.805905,1.274526,1.162612,,,,,,,
343,1.529966,2.828811845,2.433097,3.107604,3.88165,3.699926,2.037238,1.507604,2.535782,1.799007,1.274526,1.164228,,,,,,,
343.5,1.529809,2.827297023,2.433977,3.105002,3.888455,3.69917,2.037977,1.51164,2.538532,1.799007,1.276587,1.164228,,,,,,,
344,1.528625,2.824548536,2.435852,3.102986,3.88166,3.701699,2.04304,1.510592,2.535782,1.799007,1.277754,1.164228,,,,,,,
344.5,1.527394,2.827245223,2.441892,3.103994,3.888655,3.707472,2.040878,1.51164,2.538532,1.800048,1.277754,1.162039,,,,,,,
345,1.526355,2.827245223,2.444534,3.102986,3.893037,3.709763,2.044947,1.512387,2.541282,1.800048,1.27788,1.162039,,,,,,,
345.5,1.519951,2.827297023,2.444945,3.118655,3.905592,3.710018,2.043993,1.512387,2.544556,1.800048,1.277171,1.165844,,,,,,,
346,1.52141,2.828054434,2.444773,3.115245,3.89957,3.710335,2.038716,1.512658,2.544556,1.799528,1.276061,1.165844,,,,,,,
346.5,1.517835,2.823535906,2.442154,3.119115,3.906762,3.71172,2.038716,1.51445,2.542919,1.799528,1.276587,1.164228,,,,,,,
347,1.517059,2.824548536,2.443816,3.122358,3.907646,3.708815,2.043993,1.512658,2.544556,1.800048,1.276587,1.162612,,,,,,,
347.5,1.51435,2.827245223,2.442597,3.125356,3.908258,3.711999,2.044947,1.512905,2.546155,1.800048,1.277171,1.162612,,,,,,,
348,1.514571,2.827245223,2.446628,3.128495,3.908199,3.715117,2.044947,1.513677,2.546155,1.800048,1.276587,1.162039,,,,,,,
348.5,1.513443,2.828811845,2.450247,3.128495,3.91008,3.715573,2.045405,1.513677,2.547754,1.802138,1.277171,1.162039,,,,,,,
349,1.512122,2.830592693,2.450867,3.131729,3.912325,3.717902,2.046172,1.512658,2.547754,1.804228,1.276587,1.161466,,,,,,,
349.5,1.512122,2.834333824,2.449581,3.15124,3.916718,3.728858,2.04772,1.512905,2.557661,1.805905,1.276587,1.161221,,,,,,,
350,1.511999,2.832718595,2.4511,3.15565,3.920802,3.733144,2.053747,1.512905,2.566855,1.807582,1.277171,1.160977,,,,,,,
350.5,1.511742,2.833307262,2.454193,3.162871,3.927598,3.729557,2.05556,1.512387,2.567764,1.804228,1.276587,1.161221,,,,,,,
351,1.511982,2.836133818,2.455249,3.172219,3.932913,3.739955,2.05556,1.512658,2.564017,1.799528,1.276587,1.159885,,,,,,,
351.5,1.511801,2.835573578,2.457812,3.18645,3.93532,3.738537,2.054211,1.512905,2.55942,1.802138,1.276891,1.156002,,,,,,,
352,1.510603,2.834673582,2.459182,3.196744,3.943201,3.730726,2.053747,1.512905,2.561179,1.800048,1.276891,1.157944,,,,,,,
352.5,1.510603,2.834673582,2.460341,3.194362,3.943514,3.741203,2.054211,1.51445,2.564017,1.799528,1.276891,1.159885,,,,,,,
353,1.511899,2.834673582,2.463664,3.194385,3.947607,3.74149,2.054885,1.51445,2.55942,1.799528,1.277475,1.159885,,,,,,,
353.5,1.512205,2.834333824,2.461682,3.195565,3.963791,3.728113,2.05556,1.512905,2.564017,1.799007,1.277475,1.159885,,,,,,,
354,1.510982,2.834333824,2.462009,3.215002,3.971978,3.721436,2.05586,1.512658,2.564017,1.794183,1.278006,1.157944,,,,,,,
354.5,1.510982,2.835573578,2.464842,3.217829,3.972269,3.722092,2.056161,1.514555,2.567764,1.791691,1.278006,1.159885,,,,,,,
355,1.512047,2.836133818,2.474994,3.217829,3.969605,3.722435,2.056161,1.513677,2.568673,1.791199,1.283781,1.160431,,,,,,,
355.5,1.511592,2.837363703,2.475658,3.224742,3.958069,3.71795,2.056184,1.514555,2.564017,1.791691,1.283781,1.161466,,,,,,,
356,1.511963,2.837812564,2.47602,3.230544,3.967521,3.718813,2.056184,1.51466,2.55942,1.791199,1.283781,1.161466,,,,,,,
356.5,1.514769,2.837812564,2.476376,3.247633,3.968259,3.717602,2.05586,1.514805,2.55942,1.791199,1.283781,1.161221,,,,,,,
357,1.513995,2.840852345,2.476645,3.253437,3.979755,3.719022,2.056184,1.51495,2.55942,1.791691,1.283974,1.161221,,,,,,,
357.5,1.51907,2.843682568,2.476986,3.257275,3.980251,3.719923,2.056184,1.514805,2.557661,1.791691,1.283974,1.161466,,,,,,,
358,1.520486,2.843000439,2.477324,3.255238,3.992678,3.722907,2.056184,1.514805,2.557661,1.791199,1.287496,1.161466,,,,,,,
358.5,1.52163,2.841627403,2.477186,3.255238,3.990334,3.722961,2.056206,1.516502,2.555343,1.791691,1.287496,1.161466,,,,,,,
359,1.522433,2.84132584,2.477465,3.262992,3.995248,3.739907,2.056206,1.516145,2.547754,1.791691,1.287496,1.161466,,,,,,,
359.5,1.528163,2.842761346,2.477641,3.263088,4.006037,3.734763,2.056206,1.516502,2.547754,1.792937,1.288738,1.161466,,,,,,,
360,1.529742,2.843341504,2.478604,3.278496,4.011561,3.733302,2.056184,1.518132,2.544556,1.797827,1.29196,1.162612,,,,,,,
360.5,1.525371,2.843682568,2.478934,3.281788,4.016535,3.733258,2.056184,1.519714,2.550345,1.797064,1.29196,1.162612,,,,,,,
361,1.528995,2.843341504,2.479183,3.283434,4.027952,3.736039,2.056206,1.51686,2.553025,1.791691,1.295645,1.164228,,,,,,,
361.5,1.529924,2.844179355,2.479699,3.305686,4.035839,3.737501,2.056206,1.519714,2.55942,1.794183,1.29196,1.162612,,,,,,,
362,1.530456,2.846115305,2.480558,3.305686,4.042374,3.736456,2.056206,1.519403,2.55942,1.794183,1.29196,1.164228,,,,,,,
362.5,1.541672,2.84768412,2.480912,3.307266,4.043926,3.742297,2.060212,1.520024,2.564017,1.791691,1.29196,1.164228,,,,,,,
363,1.534873,2.848165042,2.481326,3.31427,4.055409,3.746725,2.060762,1.520753,2.564017,1.791691,1.29196,1.162612,,,,,,,
363.5,1.534375,2.84768412,2.481864,3.316885,4.068077,3.747956,2.058209,1.520753,2.561179,1.790708,1.294979,1.164228,,,,,,,
364,1.554451,2.847706177,2.482158,3.327532,4.061807,3.747358,2.058209,1.520753,2.567764,1.790105,1.295645,1.164228,,,,,,,
364.5,1.553761,2.847779275,2.482468,3.331199,4.069101,3.756939,2.056184,1.521483,2.570674,1.789073,1.294979,1.164228,,,,,,,
365,1.561222,2.847779275,2.484176,3.328857,4.070527,3.753341,2.056184,1.521483,2.572711,1.789073,1.294979,1.164228,,,,,,,
365.5,1.564505,2.84768412,2.483716,3.33718,4.062284,3.752736,2.056206,1.520753,2.572674,1.789501,1.28894,1.162612,,,,,,,
366,1.56615,2.847852372,2.484147,3.334189,4.073752,3.775869,2.058209,1.521827,2.572674,1.789501,1.28894,1.164228,,,,,,,
366.5,1.571726,2.847779275,2.484514,3.344819,4.074696,3.776175,2.056206,1.523513,2.572747,1.790708,1.28894,1.164228,,,,,,,
367,1.576217,2.848143162,2.488598,3.346415,4.071576,3.776679,2.056184,1.522842,2.572674,1.790105,1.29196,1.165844,,,,,,,
367.5,1.572579,2.847779275,2.48857,3.349463,4.059862,3.778811,2.058209,1.524817,2.568673,1.789073,1.295645,1.166604,,,,,,,
368,1.580371,2.847706177,2.49015,3.346072,4.068854,3.778328,2.058209,1.525037,2.568673,1.790105,1.295645,1.166604,,,,,,,
368.5,1.581447,2.848723648,2.492727,3.347359,4.07356,3.779169,2.058209,1.527676,2.568673,1.788644,1.294979,1.164228,,,,,,,
369,1.580147,2.848982109,2.492734,3.349578,4.075783,3.779636,2.056184,1.525257,2.567764,1.788488,1.28894,1.164228,,,,,,,
369.5,1.593923,2.848958417,2.49336,3.352366,4.077868,3.778994,2.056161,1.525037,2.566855,1.790105,1.295645,1.164228,,,,,,,
370,1.592666,2.849660179,2.495734,3.35973,4.082439,3.786421,2.056161,1.524817,2.567764,1.788488,1.294979,1.164228,,,,,,,
370.5,1.592008,2.850283097,2.500667,3.365645,4.079344,3.800482,2.056161,1.525257,2.566855,1.788488,1.295645,1.162612,,,,,,,
371,1.60221,2.852203574,2.501014,3.365645,4.089213,3.805597,2.056161,1.528003,2.568673,1.788644,1.294979,1.162612,,,,,,,
371.5,1.603523,2.852378401,2.500334,3.372246,4.095252,3.800607,2.056206,1.529308,2.568673,1.78763,1.294979,1.162039,,,,,,,
372,1.604642,2.850283097,2.498819,3.381514,4.101462,3.804892,2.056206,1.52833,2.568673,1.78763,1.296311,1.161466,,,,,,,
372.5,1.611838,2.85376486,2.498167,3.384896,4.101101,3.80858,2.060212,1.530594,2.570674,1.78763,1.296311,1.162039,,,,,,,
373,1.610497,2.85376486,2.499361,3.389606,4.102918,3.819731,2.061311,1.531371,2.570674,1.788331,1.296311,1.162612,,,,,,,
373.5,1.612977,2.851709236,2.503276,3.391054,4.105464,3.815531,2.061905,1.532114,2.568673,1.788644,1.296669,1.165844,,,,,,,
374,1.613523,2.851868992,2.502275,3.404441,4.111537,3.822891,2.061905,1.532114,2.567677,1.786928,1.296669,1.165844,,,,,,,
374.5,1.610885,2.856126807,2.503835,3.411247,4.111804,3.82195,2.061956,1.532376,2.572747,1.786928,1.296669,1.165844,,,,,,,
375,1.610963,2.856126807,2.50433,3.407042,4.114564,3.82405,2.061905,1.535074,2.572674,1.785913,1.296311,1.165844,,,,,,,
375.5,1.609042,2.852378401,2.506153,3.408613,4.1153,3.825073,2.061956,1.538348,2.582889,1.786928,1.296669,1.162612,,,,,,,
376,1.604935,2.856687075,2.506618,3.411247,4.116397,3.836574,2.061956,1.54046,2.584504,1.78763,1.29919,1.162612,,,,,,,
376.5,1.603377,2.856530244,2.507341,3.419532,4.120952,3.825735,2.062007,1.54046,2.583163,1.78642,1.299247,1.162612,,,,,,,
377,1.603615,2.857152397,2.507789,3.426501,4.1317,3.828449,2.062007,1.54046,2.582889,1.78763,1.299303,1.164228,,,,,,,
377.5,1.612115,2.856580865,2.50744,3.427203,4.136127,3.837672,2.062007,1.54046,2.588351,1.786928,1.299247,1.164228,,,,,,,
378,1.623535,2.856147532,2.507959,3.429387,4.140224,3.842121,2.065421,1.541099,2.592128,1.78642,1.29919,1.165844,,,,,,,
378.5,1.6262,2.856530244,2.511109,3.429334,4.144253,3.839183,2.074437,1.540484,2.585845,1.78642,1.299247,1.165844,,,,,,,
379,1.630967,2.856555554,2.512779,3.429334,4.147619,3.83564,2.073014,1.541302,2.592128,1.78553,1.299247,1.165844,,,,,,,
379.5,1.638074,2.857152397,2.513829,3.438324,4.145004,3.828272,2.073014,1.541565,2.596642,1.785148,1.300741,1.165844,,,,,,,
380,1.642488,2.85663397,2.514561,3.438324,4.160208,3.828095,2.07586,1.542129,2.599933,1.78553,1.302982,1.165844,,,,,,,
380.5,1.646275,2.856530244,2.515167,3.440955,4.160546,3.826934,2.073014,1.544891,2.611696,1.786928,1.302982,1.165844,,,,,,,
381,1.650785,2.856137169,2.515836,3.445613,4.181519,3.827215,2.073014,1.546307,2.612138,1.78763,1.302982,1.164228,,,,,,,
381.5,1.64724,2.856137169,2.515881,3.445282,4.182044,3.828814,2.074437,1.544891,2.612138,1.786928,1.302982,1.164228,,,,,,,
382,1.646023,2.856137169,2.515652,3.447563,4.18504,3.826785,2.073014,1.548544,2.62378,1.78553,1.302982,1.162039,,,,,,,
382.5,1.6453,2.857152397,2.516381,3.452179,4.185192,3.829875,2.076177,1.551968,2.624989,1.784668,1.302982,1.161466,,,,,,,
383,1.643753,2.861605532,2.516551,3.455138,4.187133,3.832571,2.081595,1.552145,2.617355,1.784908,1.302179,1.161466,,,,,,,
383.5,1.642857,2.861868383,2.516922,3.455447,4.185532,3.830605,2.085406,1.552321,2.62638,1.784668,1.302179,1.161466,,,,,,,
384,1.647692,2.861608109,2.516901,3.457378,4.184869,3.830749,2.085406,1.553403,2.62638,1.784668,1.300741,1.161466,,,,,,,
384.5,1.660537,2.860862336,2.516961,3.462428,4.186189,3.830699,2.077784,1.55527,2.628003,1.784668,1.300741,1.161466,,,,,,,
385,1.660981,2.859158101,2.517293,3.46598,4.186238,3.833834,2.077139,1.556074,2.629967,1.78553,1.299247,1.161466,,,,,,,
385.5,1.671731,2.861868383,2.515976,3.469559,4.184115,3.843102,2.076494,1.556074,2.633697,1.786928,1.299247,1.161466,,,,,,,
386,1.675304,2.861868383,2.517748,3.478521,4.187294,3.845514,2.077139,1.55527,2.635693,1.788488,1.299247,1.160977,,,,,,,
386.5,1.684558,2.862898064,2.518204,3.484537,4.196763,3.850664,2.088725,1.554467,2.633697,1.788644,1.299247,1.160977,,,,,,,
387,1.688502,2.864177371,2.518845,3.48544,4.20566,3.845181,2.088725,1.554467,2.635693,1.788488,1.299303,1.161221,,,,,,,
387.5,1.691028,2.865593947,2.519177,3.487607,4.198916,3.848947,2.087065,1.554467,2.6317,1.788331,1.299303,1.160977,,,,,,,
388,1.695984,2.866269722,2.518606,3.502641,4.199357,3.85346,2.088725,1.554467,2.629967,1.788331,1.299303,1.160431,,,,,,,
388.5,1.692989,2.865593947,2.518915,3.50317,4.203528,3.857991,2.088725,1.553403,2.635693,1.788331,1.299247,1.159885,,,,,,,
389,1.702114,2.865778462,2.519186,3.504781,4.19991,3.861242,2.088725,1.554467,2.6317,1.78642,1.299247,1.159885,,,,,,,
389.5,1.703067,2.866269722,2.517161,3.505489,4.200924,3.885325,2.085406,1.554467,2.638343,1.785913,1.299247,1.159885,,,,,,,
390,1.70954,2.865593947,2.515586,3.518759,4.205494,3.883563,2.087065,1.556984,2.638343,1.78553,1.299303,1.159885,,,,,,,
390.5,1.706054,2.867514483,2.517666,3.530174,4.211273,3.884881,2.087065,1.559627,2.638343,1.785148,1.300741,1.157944,,,,,,,
391,1.70473,2.869859883,2.520331,3.532507,4.222727,3.873586,2.089246,1.557156,2.642613,1.784908,1.299303,1.156002,,,,,,,
391.5,1.71763,2.874765791,2.520736,3.530007,4.222922,3.886948,2.089246,1.559655,2.644233,1.783941,1.298108,1.157944,,,,,,,
392,1.726728,2.876549639,2.520383,3.531208,4.229328,3.886921,2.089246,1.560294,2.647002,1.783941,1.29919,1.157944,,,,,,,
392.5,1.728307,2.879672183,2.520102,3.533639,4.229729,3.884979,2.089416,1.560933,2.650098,1.783133,1.299247,1.155049,,,,,,,
393,1.727265,2.879395585,2.521057,3.533205,4.229558,3.858083,2.089942,1.559627,2.650098,1.782145,1.299247,1.155526,,,,,,,
393.5,1.728123,2.884569238,2.522821,3.535399,4.233343,3.858568,2.089416,1.560933,2.650264,1.782325,1.29919,1.156002,,,,,,,
394,1.72536,2.882333637,2.523137,3.539412,4.233561,3.858623,2.089416,1.560294,2.650181,1.782145,1.298108,1.156002,,,,,,,
394.5,1.722418,2.882922889,2.523498,3.541706,4.238491,3.859518,2.089586,1.559655,2.650181,1.782325,1.298108,1.156002,,,,,,,
395,1.716972,2.881253083,2.524092,3.544531,4.242687,3.860065,2.089586,1.559641,2.649934,1.783133,1.29919,1.156002,,,,,,,
395.5,1.715373,2.88076178,2.522213,3.554181,4.241054,3.876336,2.089586,1.559641,2.644233,1.783133,1.296669,1.157944,,,,,,,
396,1.718915,2.875453484,2.523854,3.561404,4.24138,3.866016,2.089942,1.560294,2.635693,1.782145,1.296669,1.157944,,,,,,,
396.5,1.722673,2.875959404,2.522818,3.563499,4.243059,3.890077,2.089942,1.559641,2.633697,1.781964,1.296669,1.157944,,,,,,,
397,1.724159,2.875959404,2.525775,3.562424,4.24323,3.889161,2.089586,1.563861,2.635693,1.780989,1.29919,1.159885,,,,,,,
397.5,1.724481,2.875959404,2.526511,3.562879,4.243931,3.890991,2.089586,1.563861,2.638343,1.780374,1.29919,1.159885,,,,,,,
398,1.723786,2.874918878,2.526894,3.563664,4.243648,3.892256,2.089416,1.56406,2.638343,1.778812,1.29919,1.157944,,,,,,,
398.5,1.722178,2.874765791,2.527899,3.565486,4.24676,3.878499,2.089416,1.567842,2.638343,1.779759,1.297026,1.157944,,,,,,,
399,1.722488,2.869859883,2.527686,3.572211,4.250142,3.878842,2.089586,1.569157,2.644233,1.779759,1.297026,1.156002,,,,,,,
399.5,1.724895,2.869883407,2.528283,3.579872,4.255792,3.868339,2.089942,1.569157,2.649934,1.780374,1.296669,1.156002,,,,,,,
400,1.720453,2.867514483,2.529072,3.582346,4.258865,3.891397,2.089416,1.569924,2.64977,1.779759,1.296311,1.156002,,,,,,,
400.5,1.713995,2.865593947,2.535415,3.58771,4.261578,3.893261,2.089416,1.570684,2.649934,1.777865,1.294979,1.156002,,,,,,,
401,1.712083,2.865593947,2.52969,3.589097,4.25792,3.893352,2.089416,1.572387,2.650181,1.776107,1.29196,1.156002,,,,,,,
401.5,1.711303,2.868267984,2.536049,3.593825,4.25837,3.893578,2.088985,1.572387,2.650098,1.777865,1.294979,1.157944,,,,,,,
402,1.710623,2.874138869,2.530402,3.593643,4.260377,3.895607,2.089246,1.573346,2.650098,1.776986,1.295645,1.160431,,,,,,,
402.5,1.709325,2.874933221,2.530556,3.594764,4.26252,3.895216,2.089246,1.573415,2.650181,1.776986,1.296311,1.159885,,,,,,,
403,1.70947,2.876549639,2.530771,3.598803,4.263176,3.894584,2.089416,1.571429,2.651885,1.777865,1.297026,1.159885,,,,,,,
403.5,1.705818,2.877139874,2.531279,3.596713,4.261747,3.89477,2.089246,1.571429,2.651075,1.776107,1.296311,1.159885,,,,,,,
404,1.704283,2.879778221,2.53147,3.600937,4.272387,3.892673,2.089246,1.573415,2.650181,1.77449,1.296311,1.160431,,,,,,,
404.5,1.701697,2.882922889,2.531808,3.594764,4.264413,3.871249,2.088725,1.574203,2.650264,1.77449,1.294979,1.159885,,,,,,,
405,1.699291,2.887573733,2.532317,3.596713,4.268602,3.895495,2.088725,1.574462,2.649934,1.776986,1.294979,1.159885,,,,,,,
405.5,1.698409,2.887419263,2.531662,3.600937,4.273783,3.896382,2.089416,1.574462,2.64977,1.776107,1.294979,1.159885,,,,,,,
406,1.703038,2.886652348,2.531953,3.604602,4.265868,3.898105,2.089246,1.575367,2.64977,1.77449,1.294979,1.159885,,,,,,,
406.5,1.706765,2.884569238,2.533068,3.606216,4.273917,3.898245,2.089246,1.576013,2.649934,1.771575,1.297026,1.160431,,,,,,,
407,1.704445,2.887419263,2.533538,3.609736,4.275706,3.901865,2.089416,1.576162,2.647002,1.771575,1.296669,1.160977,,,,,,,
407.5,1.702316,2.890038333,2.533004,3.609937,4.279826,3.900668,2.089586,1.576311,2.644233,1.771018,1.29919,1.160977,,,,,,,
408,1.698979,2.890785648,2.534169,3.607976,4.28069,3.904662,2.089942,1.576579,2.638343,1.771018,1.298108,1.160431,,,,,,,
408.5,1.696397,2.888449783,2.534588,3.604602,4.281532,3.916374,2.089942,1.576805,2.638343,1.772874,1.299303,1.157944,,,,,,,
409,1.702703,2.894561726,2.53503,3.607976,4.280871,3.926484,2.089586,1.578483,2.638343,1.778812,1.299303,1.159885,,,,,,,
409.5,1.702703,2.896804648,2.538284,3.612716,4.277255,3.928565,2.089586,1.57694,2.642613,1.778812,1.299247,1.160431,,,,,,,
410,1.70136,2.903668582,2.535819,3.612716,4.282829,3.942104,2.091901,1.578483,2.642613,1.778812,1.299303,1.161221,,,,,,,
410.5,1.704652,2.910813876,2.53606,3.615994,4.284544,3.921683,2.091901,1.578569,2.642613,1.778812,1.29919,1.160977,,,,,,,
411,1.712316,2.912564746,2.536313,3.616539,4.28444,3.926366,2.0911,1.578935,2.64977,1.777865,1.29919,1.161221,,,,,,,
411.5,1.713075,2.914303933,2.536721,3.619658,4.285762,3.926639,2.091901,1.579365,2.64977,1.778812,1.29919,1.161466,,,,,,,
412,1.713835,2.914571417,2.537036,3.624662,4.286338,3.928211,2.092618,1.578935,2.64977,1.776107,1.29919,1.161466,,,,,,,
412.5,1.716013,2.914838901,2.537119,3.629651,4.295856,3.944296,2.097654,1.579106,2.647002,1.776107,1.298108,1.161466,,,,,,,
413,1.715419,2.914996277,2.537868,3.630415,4.310486,3.951218,2.097654,1.579365,2.644233,1.772874,1.29919,1.161221,,,,,,,
413.5,1.710508,2.914851887,2.538262,3.624261,4.317314,3.947287,2.097654,1.579235,2.644233,1.772225,1.297026,1.160977,,,,,,,
414,1.713168,2.914851887,2.5386,3.625554,4.31877,3.952278,2.101788,1.579837,2.642613,1.771575,1.298108,1.160431,,,,,,,
414.5,1.714741,2.915156672,2.544848,3.631179,4.318536,3.95017,2.103985,1.58077,2.642613,1.772874,1.297026,1.161221,,,,,,,
415,1.713434,2.914851887,2.548435,3.64036,4.326949,3.950302,2.105472,1.581232,2.644233,1.772874,1.296669,1.161221,,,,,,,
415.5,1.709215,2.914851887,2.551682,3.64493,4.318619,3.948324,2.105472,1.581232,2.650098,1.772874,1.297026,1.160977,,,,,,,
416,1.702645,2.914996277,2.552163,3.647872,4.313605,3.952859,2.106775,1.58077,2.650098,1.772225,1.298108,1.161221,,,,,,,
416.5,1.705388,2.915530007,2.557034,3.653277,4.313723,3.954148,2.109168,1.581232,2.644233,1.772874,1.297026,1.161221,,,,,,,
417,1.702836,2.915530007,2.558968,3.656442,4.313986,3.953525,2.112283,1.581661,2.647002,1.772874,1.297026,1.161466,,,,,,,
